Ntime,Time,Closing Price,Open Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
20130516,735370,23082.68,23110.19,23163,22955.9,132085.3,234.3420283,43.42844046,207.1,22469.63846,22763.14771,23047.62,-161.67,23073.646,501.91,3.041974462,0.01701362234,-435558.809,83.74,0.02
20130520,735374,23493.03,23348.74,23512.42,23348.74,158333,262.418261,153.0508307,429.74,22525.73346,22832.66031,23127.927,171.81,23108.008,756.02,3.638252538,0.02460048789,-203419.1152,83.82,0.02
20130521,735375,23366.37,23425.69,23446,23337.75,348420.88,271.3208563,117.1558357,155.28,22574.39115,22883.4898,23173.055,376.56,23183.32,698.07,2.981098248,0.01366408218,-264395.1223,83.84,0.02
20130522,735376,23261.08,23341.06,23423.51,23179.46,147164.18,266.8046462,70.79603815,244.05,22619.46923,22919.45077,23194.454,330.8,23249.48,571.12,1.509878425,0.0007192271382,-361368.8468,84.29,0.02
20130523,735377,22669.68,23066.71,23123.43,22605.69,250575.48,213.0485882,-118.7955726,655.39,22653.96962,22895.66308,23136.987,-374.56,23174.568,-245.41,-1.637560317,-0.02334189806,-379778.3031,83.75,0.02
20130524,735378,22618.67,22679.36,22781.54,22470.53,141287.57,164.4349407,-175.4486158,311.01,22690.37885,22869.28279,23077.706,-464.01,23081.766,-428.42,-2.691750899,-0.03012492485,-459733.6827,83.65,0.02
20130527,735381,22686.05,22571.63,22729.87,22544.89,99359.12,129.8484653,-144.1908635,184.98,22733.31654,22851.83204,23014.189,-396.63,22920.37,-558.3,-2.263664359,-0.01321281037,-588484.5529,83.64,0.02
20130528,735382,22924.25,22710.2,22942.15,22639.54,114740.93,120.2727543,-75.07325592,302.61,22787.61385,22858.72899,23007.633,-568.78,22831.946,-287.23,-1.702183676,-0.0002629710584,-511920.7784,84.26,0.02
20130529,735383,22554.93,22826.85,22861.6,22532.57,153999.38,81.93836238,-109.0935689,391.68,22808.43538,22829.79576,22970.098,-811.44,22690.716,-766.29,-1.891620679,-0.02123350564,-490777.3263,83.62,0.02
20130530,735384,22484.31,22562.51,22630.64,22290.72,174873.56,45.33701986,-130.4358279,339.92,22825.35615,22796.89235,22914.105,-776.77,22653.642,-505.5,-1.94489557,-0.02592289977,-618519.5456,83,0.02
20130531,735385,22392.16,22582.55,22582.55,22346.18,249321,8.793096017,-114.8927401,236.37,22847.87731,22758.34641,22845.053,-277.52,22608.34,-538.12,-2.829687592,-0.04685943022,-888632.1442,83.27,0.02
20130603,735388,22282.19,22301.68,22564.18,22249.65,155026.84,-28.71092518,-112.3174554,314.53,22851.69038,22712.99818,22723.969,-336.48,22527.568,-762.05,-3.467924868,-0.04639916256,-884361.2842,82.67,0.08
20130604,735389,22285.52,22320.5,22330.05,22178.64,142212.97,-57.50158652,-114.5988931,151.41,22847.23962,22672.28597,22615.884,-400.53,22399.822,-797.16,-3.453498467,-0.0419395832,-928388.6157,82.75,0.08
20130605,735390,22069.24,22141.67,22174.69,21933.92,151676.57,-96.65618915,-132.8211639,351.6,22828.83692,22614.85302,22496.7,-855.01,22302.684,-1423.79,-6.060478363,-0.02648647886,-947041.946,82.56,0.08
20130606,735391,21838.43,21908.45,21949.81,21799.25,171196.64,-144.6435708,-148.0848076,269.99,22800.28538,22540.90797,22413.575,-716.5,22173.508,-1527.94,-6.539055917,-0.03449539694,-1004233.474,81.62,0.08
20130607,735392,21575.26,21768.24,21820.43,21506.33,183495.64,-201.5857807,-161.5501631,332.1,22755.60269,22448.9415,22309.234,-909.05,22010.128,-1685.82,-7.247384902,-0.04896357012,-1041770.466,81.69,0.08
20130610,735395,21615.09,21592.9,21723.86,21497.55,146458.08,-240.7240274,-141.7552416,226.31,22715.09462,22369.52707,22202.138,-869.22,21876.708,-1054.59,-7.076154676,-0.05710808423,-966922.6545,81.7,0.08
20130611,735396,21354.66,21542.3,21632.01,21307.99,212191.92,-289.4196449,-142.7683594,324.02,22663.73692,22272.87307,22045.179,-1129.65,21690.536,-1264.01,-8.195750154,-0.05321541676,-1175775.114,81.07,0.08
20130613,735398,20887.04,21069.26,21069.26,20652.75,329955.72,-361.5762724,-178.2911112,701.91,22585.735,22140.88896,21878.39,-1505.12,21454.096,-1799.01,-7.863542847,-0.07103931586,-1364085.174,80.7,0.08
20130614,735399,20969.14,21083.41,21164.68,20954.66,239467.02,-407.4394275,-126.1720029,277.64,22505.81385,22029.29382,21726.873,-1313.05,21280.238,-1955.11,-7.292780698,-0.06354992104,-1405763.512,80.61,0.08
20130617,735402,21225.9,21007.28,21272.75,21007.28,187942.88,-418.2466354,-92.12940894,303.61,22428.18115,21952.78013,21610.247,-1059.62,21210.366,-1329.03,-6.436334223,-0.0474051249,-1332566.503,80.65,0.08
20130618,735403,21225.88,21102.6,21240.01,20995.39,161137.58,-421.949073,-81.88369387,244.62,22351.81192,21883.55154,21504.616,-843.36,21132.524,-1258.43,-7.408617512,-0.04754836324,-1118560.424,80.67,0.08
20130619,735404,20986.89,21188.4,21232.51,20896.22,189210.8,-439.1060362,-86.02411315,336.29,22262.03,21798.15521,21374.753,-851.54,21058.97,-1405.27,-6.952094287,-0.0490433744,-1131599.543,81.31,0.08
20130620,735405,20382.87,20668.8,20703.76,20374.14,263296.84,-495.7279755,-137.8711525,612.75,22161.76308,21663.36614,21206.116,-1192.39,20958.136,-1899.32,-9.346250786,-0.06665131147,-1331958.478,81.77,0.08
20130621,735406,20263.31,19969.98,20383.54,19969.98,408403.28,-543.978122,-149.3642389,413.56,22059.18731,21530.02746,21048.604,-623.73,20816.97,-2022.21,-9.507122136,-0.06080807369,-1024740.569,82.41,0.08
20130624,735409,19813.98,20023.44,20101.26,19756.61,258841.76,-611.4257511,-164.1420857,506.7,21934.94654,21366.59437,20872.476,-1155.16,20534.586,-2255.26,-11.07705302,-0.0833265094,-1321627.291,82.44,0.08
20130625,735410,19855.72,19775.98,19992.3,19426.36,338529.32,-653.9718337,-151.8439195,565.94,21810.83269,21222.70157,20696.539,-1370.18,20260.554,-1982.71,-10.90304377,-0.07019264179,-1082997.652,82.61,0.08
20130626,735411,20338.55,20090.76,20354.18,19913.98,301808.24,-641.3366353,-81.78553493,498.46,21689.50654,21138.49666,20594.928,-887.33,20130.886,-1236.71,-7.842091526,-0.02625982427,-864880.2146,82.95,0.08
20130627,735412,20440.08,20456.47,20713.34,20375.4,243052.58,-616.0293245,-35.14869219,374.79,21576.95692,21071.98079,20550.232,-546.81,20142.328,-1175.01,-6.403161766,-0.02523041002,-684513.87,82.96,0.08
20130628,735413,20803.29,20596.63,20818.35,20490.89,230967.94,-560.2073651,-2.063820279,378.27,21482.42654,21046.39119,20533.647,420.42,20250.324,-551.37,-3.578033359,-0.01991010982,-511179.3741,83.18,0.08
20130702,735417,20658.65,21004.56,21004.56,20633.16,250916.8,-521.6263158,17.28830753,371.4,21405.07923,21009.46346,20476.922,844.67,20419.258,-228.39,-1.480699733,-0.02672350923,-806334.1187,83.53,0.04
20130703,735418,20147.31,20568.56,20590.32,20119.56,235361.04,-526.2451938,-50.31170822,539.09,21310.02692,20927.3536,20369.065,291.59,20477.576,-821.83,-5.081480644,-0.04000497453,-1098103.701,83.21,0.04
20130704,735419,20468.67,20334.94,20532.14,20318.02,138233.41,-498.231321,-19.12544854,384.83,21224.74308,20883.66945,20317.243,130.12,20503.6,-757.23,-3.567390374,0.004191772108,-884499.5659,83.77,0.04
20130705,735420,20854.67,20740.7,20866.36,20729.03,145336.4,-439.8132576,54.2014628,397.69,21145.14385,20880.9076,20364.423,414.59,20586.518,-371.21,-0.6300123553,0.02835623867,-723654.6795,84.44,0.04
20130708,735423,20582.19,20598.21,20694.51,20244.07,172394.2,-410.7682989,5.242238493,610.6,21069.26923,20852.4583,20396.311,-221.1,20542.298,-404.7,0.9778799551,0.03732401654,-528964.2182,84.22,0.04
20130709,735424,20683.01,20610.56,20767.58,20571.55,124445.74,-375.2885359,54.97657918,196.03,20999.98846,20836.32037,20483.214,-120.28,20547.17,300.14,2.071231206,0.03999853019,-473364.4678,84.6,0.04
20130710,735425,20904.56,20841.73,21044.47,20633.02,162589.75,-325.540704,107.7504267,411.45,20942.77308,20842.81938,20588.098,245.91,20698.62,641.25,5.504093574,0.02707591071,-415681.1611,83.25,0.04
20130711,735426,21437.49,21177.63,21503.71,21177.63,243431.84,-240.3416824,184.0430459,599.15,20910.28462,20899.45468,20697.992,1290.18,20892.384,1623.51,7.966319025,0.0465264357,-176056.8816,82.74,0.04
20130712,735427,21277.28,21522.15,21522.15,21242.47,163733.56,-183.6316606,144.5310635,279.68,20871.50615,20935.43804,20781.712,808.61,20976.906,1421.56,4.615520772,0.02227681358,-239794.2079,82.93,0.04
20130715,735430,21303.31,21278.62,21391.76,21205.6,115145.13,-135.0315961,120.4902702,186.16,20842.04731,20970.47347,20831.714,448.64,21121.13,964.76,4.223222218,0.03026102516,-111784.812,83.08,0.04
20130716,735431,21312.38,21333.07,21394.13,21209.18,105404.46,-94.69226808,106.4128191,184.95,20821.81462,21003.03599,20897.087,730.19,21247.004,872.3,2.447161002,0.05466634885,-137936.6175,82.5,0.04
20130717,735432,21371.87,21368.77,21460.96,21253.59,110666.88,-57.26262628,98.2919993,207.37,20813.99192,21038.16304,21019.543,688.86,21340.466,568.58,2.733125385,0.04226115918,-13401.89187,82.65,0.04
20130718,735433,21345.22,21426.9,21445.15,21288.58,122366.32,-29.41076872,81.30766048,156.57,20803.61231,21067.40656,21107.198,440.66,21322.012,686.57,3.323402062,0.02298172612,67114.75868,82.78,0.04
20130719,735434,21362.42,21451.6,21451.6,21214.24,127570.58,-5.882267581,66.90559143,237.36,20803.91077,21095.50308,21157.973,-75.07,21339.04,1215.11,6.031127729,0.03652348376,149476.2833,82.61,0.04
20130722,735437,21416.5,21498.96,21498.96,21283.83,109075.56,16.93285175,67.57311791,215.13,20824.27462,21126.07422,21241.404,139.22,21361.678,947.83,4.630637946,0.03424882684,-47107.54263,82.23,0.04
20130723,735438,21915.42,21517.2,21964.03,21517.2,256576.32,74.41486431,130.4411073,547.53,20860.67,21201.25,21364.645,612.11,21482.286,1060.75,5.086390722,0.04612551345,100348.4502,82.01,0.04
20130724,735439,21968.93,21912.9,21984.26,21799.31,134235.42,122.8712005,150.265115,184.95,20889.24808,21274.36238,21471.082,656.55,21601.698,1386.74,6.73757263,0.02419052726,254392.576,82.27,0.04
20130725,735440,21900.96,21872.14,21947.83,21841.45,115766.48,154.0132166,139.3185765,127.48,20915.21269,21334.03835,21517.429,529.09,21712.846,1217.95,5.888649669,0.02847729049,514153.267,81.79,0.04
20130726,735441,21968.95,21892.34,22034.38,21834.24,120733.65,182.0807994,130.6100794,200.14,20952.98423,21394.50612,21586.596,623.73,21834.152,1064.39,5.091664211,0.03029912672,270695.5018,81.65,0.04
20130729,735444,21850.15,21896.12,21953.35,21749.69,120580.33,192.5191528,85.68553814,219.26,21009.41808,21437.90078,21641.28,487.73,21920.882,412.66,1.924945504,0.02461173035,400788.4902,81.71,0.04
20130730,735445,21953.96,21870.14,22033.21,21839.76,121258.08,206.7845391,90.36651824,193.45,21074.44308,21487.04928,21705.438,537.46,21928.59,676.68,3.180293722,0.02651412319,405630.2194,81.84,0.04
20130731,735446,21883.66,21888.8,22070.14,21853.44,135042.21,209.9966277,75.69506037,216.7,21154.04615,21524.82173,21756.617,-31.76,21911.536,580.35,2.724224545,0.02460465937,232538.2635,81.67,0.04
20130801,735447,22088.79,22025.75,22152.06,21983.15,92936.72,226.483744,94.83863991,268.4,21239.93346,21578.53299,21830.974,119.86,21949.102,776.41,3.642999984,0.03288410094,279011.7668,82.36,0.03
20130802,735448,22190.97,22264.77,22291.41,22136.78,101347.7,244.9711002,113.5588602,202.62,21311.18038,21636.86032,21913.829,290.01,21993.506,819.1,3.832608003,0.03490023194,84877.85784,81.92,0.03
20130805,735451,22222.01,22273.82,22273.82,22193.67,76036.54,259.139928,112.8094549,82.85,21379.71615,21692.58887,21994.38,253.06,22067.878,876.79,4.107664386,0.01379668176,269422.6791,81.84,0.03
20130806,735452,21923.7,22000.94,22012.51,21807.96,113970.47,243.4908907,22.3796448,414.05,21422.80885,21714.59945,21995.208,73.55,22061.826,561.28,2.62741768,-0.002058816702,436994.3939,81.62,0.03
20130807,735453,21588.84,21756.47,21901.46,21571.15,134095.68,201.7429454,-66.89638373,352.55,21458.58538,21702.62236,21957.199,-365.12,22002.862,172.34,0.8047066514,-0.01425143007,282607.2299,81.27,0.03
20130808,735454,21655.88,21697.87,21785.69,21629.5,86291.35,172.0832966,-91.11551751,196.85,21516.60731,21698.17071,21932.691,-227.78,21916.28,-259.54,-1.184280292,-0.01425056728,138794.2278,81.02,0.03
20130809,735455,21807.56,21760.05,21811.24,21674.97,101786.29,158.9844458,-86.91398976,155.36,21568.10308,21708.58873,21916.552,-281.23,21839.598,-161.37,-0.7345373671,-0.001949185704,180412.8563,81.12,0.03
20130812,735458,22271.28,21796.46,22283.05,21735.06,198938.88,183.9019337,85.32254554,547.99,21622.58808,21762.17838,21958.665,80.31,21849.452,370.32,1.690884783,0.01424794623,306795.1157,81.45,0.03
20130813,735459,22541.13,22368.47,22563.81,22310.54,232263.48,222.8549293,194.2681249,292.53,21697.93192,21836.36425,22017.382,319.12,21972.938,572.18,2.60449407,0.02916757057,440306.4054,81.77,0.03
20130815,735461,22539.25,22568.05,22695.99,22472.88,221675.92,250.6840292,170.3276945,223.11,21769.32577,21903.30575,22082.941,950.41,22163.02,689.1,2.665988277,0.01998558071,217695.577,81.14,0.03
20130816,735462,22517.81,22450.83,22663.75,22311.55,201413.56,267.9203436,119.7438599,352.2,21831.37385,21961.82996,22125.843,861.93,22335.406,563.85,2.897824221,0.014514733,399354.2893,81.29,0.03
20130819,735465,22463.7,22432.87,22551.27,22387.71,109029.45,274.054888,93.63434582,163.56,21870.84346,22009.62711,22153.116,656.14,22466.634,580.04,1.697286271,0.01075913585,404634.1833,81.27,0.03
20130820,735466,21970.29,22396.29,22481.74,21907.21,180473.64,236.3776804,-0.9723198218,574.53,21897.49769,22005.88072,22127.944,-300.99,22406.436,-118.5,-0.9944585568,0.002120591035,282608.7692,80.94,0.03
20130821,735467,21817.73,21964.69,21970.25,21618.6,161425.76,191.9947095,-82.32375754,351.69,21917.28308,21987.9616,22117.347,-723.4,22261.756,-373.24,-1.819277374,0.01049100892,213492.0624,81.32,0.03
20130822,735468,21895.4,21538.19,21944.47,21538.19,160110.54,161.2296501,-73.52561629,406.28,21939.70692,21979.14621,22148.003,-645.73,22132.986,-326.61,-0.1290840506,0.01093928405,418101.1491,81.49,0.03
20130823,735469,21863.51,22006.41,22103.9,21769.04,156085.85,132.7446646,-38.50955671,334.86,21958.61615,21968.13324,22168.766,-675.74,22002.126,-60.19,1.272277714,0.002559058449,399422.5492,81.36,0.03
20130826,735472,22005.32,21943.4,22116,21898.15,121971,120.2270871,-12.43094374,252.49,21984.00462,21971.67483,22188.542,-512.49,21910.45,416.48,1.613603326,-0.0119418372,475899.6458,81.39,0.03
20130827,735473,21874.77,21907.43,21987.51,21770.75,116504.11,98.63551407,-43.3368345,234.57,22003.71038,21962.4458,22148.891,-588.93,21891.346,218.89,0.3081958734,-0.02956196074,229681.81,81.14,0.03
20130828,735474,21524.65,21584.56,21655.24,21465.72,223269.5,52.66518744,-118.1053678,409.05,22007.87,21920.75096,22047.243,-445.64,21832.73,-282.91,-3.352434166,-0.0450148075,118436.9241,81.43,0.03
20130829,735475,21704.78,21612.95,21717.84,21554.25,153935.49,30.41772141,-90.63188363,193.19,21999.76846,21900.1823,21963.796,-112.95,21794.606,-566.5,-3.71032863,-0.03610608669,173484.4947,81.97,0.03
20130830,735476,21731.37,21618.34,21753.4,21549.96,158130.79,14.76186944,-83.04804588,203.44,21990.63154,21884.10494,21885.152,-164.03,21768.178,-809.76,-3.592366487,-0.03260059563,215126.3048,82.04,0.03
20130902,735479,22175.34,21948.72,22240.04,21948.72,181317.7,37.74407237,19.35652027,508.67,22001.18462,21911.84161,21856.316,311.83,21802.182,-363.91,-1.614561265,0.009246757885,383392.0075,82.24,0.06
20130903,735480,22394.58,22323,22456.8,22290.83,194818.56,72.80917071,82.82684281,281.46,22017.555,21957.8167,21898.745,389.26,21906.144,-123.23,-0.5472557056,0.02575846477,414873.9497,82.39,0.06
20130904,735481,22326.22,22171.93,22438.4,22142.99,399645.04,93.99887259,74.59395968,295.41,22035.86538,21992.90273,21949.594,451.45,22066.458,-137.48,-0.6120095977,0.01929659387,626808.1024,82.18,0.06
20130905,735482,22597.97,22538.96,22682.94,22486.63,214532.04,131.2073413,142.3921212,356.72,22060.635,22050.52818,22019.851,1073.32,22245.096,627.68,2.856949089,0.03250114944,656610.0568,82.64,0.06
20130906,735483,22621.22,22615.98,22699.59,22578.33,196075.84,160.718736,143.1502264,121.26,22089.00269,22104.87978,22095.622,916.44,22423.066,803.49,3.682738763,0.02722664825,713453.1148,82.15,0.06
20130909,735486,22750.65,22770.25,22853.02,22680.63,192262.24,192.3335468,137.1608614,231.8,22114.45885,22166.38171,22170.155,1019.28,22538.128,855.25,3.906071595,0.03849911981,740744.7329,81.83,0.06
20130910,735487,22976.65,22932.6,22988.81,22842.88,224111.86,232.9396402,136.6437212,238.16,22144.67731,22243.55012,22280.343,801.31,22654.542,1113.14,5.091314249,0.06319459103,851430.7981,81.83,0.06
20130911,735488,22937.14,23095.86,23120.46,22848.53,200094,258.9471534,117.7319555,271.93,22172.18231,22309.6063,22421.592,542.56,22776.726,931.82,4.23452147,0.05372770973,802692.6213,81.51,0.06
20130912,735489,22953.72,22952.85,23048.22,22908.99,162668.29,277.6950666,100.9088334,139.23,22211.79846,22370.95046,22546.486,627.5,22847.876,1078.95,4.932394718,0.05325280608,826907.5795,81.51,0.06
20130913,735490,22915.28,22920.76,22956.77,22790.78,157926.5,286.1525476,76.71386595,165.99,22262.81538,22422.79137,22664.877,317.31,22906.688,1390.63,6.460639314,0.03229024476,786206.3981,81.52,0.06
20130916,735493,23252.41,23210.36,23268.15,23173.84,144844.86,316.4113428,111.2599401,352.87,22324.22038,22501.80267,22772.584,631.19,23007.04,1547.63,7.130364832,0.0368920899,678412.6779,81.27,0.06
20130917,735494,23180.52,23246.91,23246.91,23127.87,138846.18,330.7777339,97.66678503,124.54,22377.02654,22566.44241,22851.178,429.87,23047.814,1449.15,6.668470511,0.0368542207,442637.1688,81.14,0.06
20130918,735495,23117.45,23213.79,23214.68,23080.59,127822.32,333.2326816,82.30339719,134.09,22409.57154,22618.91932,22930.301,140.8,23083.876,942.11,4.248457972,0.02247133659,379415.2084,80.23,0.06
20130919,735496,23502.51,23549.89,23554.34,23469.03,217978.56,362.0755872,144.765625,436.89,22446.54769,22703.07082,23020.755,525.86,23193.634,1107.93,5.984891325,0.03749769705,220048.8834,80.38,0.06
20130923,735500,23371.54,23414.98,23466.67,23291.23,151456.68,370.0993385,108.8346946,211.28,22478.55885,22766.73455,23095.787,434.4,23284.886,1045.32,4.362484137,0.02656607138,161995.953,80.46,0.06
20130924,735501,23179.04,23324.38,23324.38,23102.25,155838.21,356.8119717,58.93371608,269.29,22503.99077,22806.00173,23138.626,225.32,23270.212,581.07,3.819813654,0.008731595441,193847.5809,80.59,0.06
20130925,735502,23209.63,23192.71,23281.61,23154.84,134023.28,344.7756362,51.70562941,126.77,22532.68038,22844.44252,23161.924,294.35,23276.034,588.41,2.706703301,0.01174038535,279198.0104,80.34,0.06
20130926,735503,23125.03,23192.7,23224.36,23043.89,157496.11,324.6676738,17.26132848,180.47,22577.09346,22871.16514,23180.713,-127.38,23277.55,374.38,2.227156626,0.00740799039,79369.83818,80.54,0.06
20130927,735504,23207.04,23199.09,23340.18,23118.84,148748.18,311.755764,41.8402463,221.34,22630.52846,22903.15322,23206.045,26.52,23218.456,230.39,2.006052574,0.0125720471,151321.4497,80.27,0.06
20130930,735507,22859.86,22946.74,22986.95,22845.44,157303.32,270.3915524,-109.0985393,361.6,22667.62308,22899.03006,23200.503,-257.59,23116.12,-77.28,-0.5082986423,-0.01688212104,20077.05391,80.23,0.06
20131002,735509,22984.48,22997.21,23138.86,22933.31,144472.84,244.8435057,-58.33316056,279,22710.73731,22907.16815,23173.71,-132.97,23077.208,30.76,0.03407807492,-0.008457101049,28683.73669,79.9,0.05
20131003,735510,23214.4,23167.2,23241.5,23126.99,121700.08,240.378187,20.2870344,257.02,22757.24038,22936.42832,23177.098,96.95,23078.162,299.12,1.034746144,0.004176287132,149426.1262,79.75,0.05
