Ntime,Time,Open Price,Closing Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20150721,736166,20763.31,20841.97,20850,20710.34,1345399680,70.13948303,122.6126832,199.08,20355.52538,20369.87427,20588.334,20278.1,752.2,302.18,1.47119323,0.0223289833,21776599.79,97.3371,0.10818
20150722,736167,20657.8,20593.67,20677.84,20576.19,1453718656,79.04813712,68.34513402,265.78,20363.44385,20391.18815,20630.002,20299.808,208.34,481.55,2.394327401,0.04156762733,18091265.69,97.4347,0.10818
20150723,736168,20693.57,20683.95,20708.23,20648.76,1190599168,92.32884175,78.70407098,114.56,20379.82885,20419.07023,20674.126,20394.439,220.62,307.36,1.508397627,0.04005279456,29158091.36,97.2223,0.10818
20150724,736169,20603.63,20544.53,20631.54,20527.78,1106733440,90.55994832,52.16331274,156.17,20392.33885,20431.01878,20663.008,20463.342,-55.59,806.89,4.088077399,0.03722158648,19891904.42,97.2414,0.10818
20150727,736172,20374.05,20350.1,20486.93,20278.73,1226198528,72.63195549,5.56650299,265.8,20406.15731,20423.31223,20602.844,20520.369,-300.82,494.6,2.490997457,0.01279256613,4710079.923,96.5452,0.10818
20150728,736173,20188.57,20328.89,20423.58,20070.62,1498044416,56.06612685,-15.26869508,352.96,20412.10538,20414.31963,20500.228,20544.281,-322.03,549.06,2.775858033,-0.002768657657,-6573128.578,96.6519,0.10818
20150729,736174,20425.69,20302.91,20425.69,20205.21,1328405376,40.37579242,-14.86581841,220.48,20407.28692,20403.70919,20442.076,20536.039,-539.06,213.14,1.06093798,-0.007839388799,-10871511.13,97.1898,0.10818
20150730,736175,20450.61,20522.83,20583.57,20443.89,1814344320,45.16614816,28.15740246,280.66,20396.26423,20415.05403,20409.852,20541.989,-70.84,137.5,0.674504656,-0.003751919892,-743485.341,97.485,0.10818
20150731,736176,20506.55,20585.24,20585.24,20466.8,1754181760,53.38313743,26.78587629,118.44,20385.38769,20431.26222,20417.994,20540.501,-98.71,121.91,0.5957485903,-0.003180487843,16307111.58,97.2276,0.10818
20150803,736179,20540.21,20548.11,20562.2,20396.5,1736000256,56.25065738,-8.604782113,188.74,20376.79962,20442.39058,20457.596,20530.22,3.58,-52.01,-0.2524742574,-0.01409943494,29204748.75,97.4863,0.10818
20150804,736180,20462.18,20520.36,20552.04,20448.49,1666703872,55.64258147,-12.02239017,103.55,20369.65385,20449.81624,20495.89,20498.059,170.26,-130.56,-0.6322236491,-0.003559831735,30342302.88,97.9392,0.10818
20150805,736181,20490.15,20614.06,20715.48,20469.87,1735024384,62.0067091,40.05127293,245.61,20389.04269,20465.4585,20558.12,20500.098,285.17,-36.86,-0.1784908372,-0.003378948412,35202351.11,97.9178,0.10818
20150806,736182,20768.77,20664.44,20817.48,20664.44,1670153216,70.3051372,99.14609051,203.42,20405.53154,20484.40912,20586.442,20498.147,361.53,-177.53,-0.8517908816,0.005802721971,28727933.51,97.8139,0.10818
20150807,736183,20601.57,20724.56,20754,20567.51,1470487040,80.80145394,75.80784873,186.49,20420.73308,20507.28063,20614.306,20516.15,201.73,130.89,0.6355836526,0.01806841738,31139048.01,97.6178,0.10818
20150810,736186,20618.31,20808.69,20820.86,20617.05,1387219840,94.81547471,119.9346907,203.81,20431.74038,20535.98629,20666.422,20562.009,223.45,124.74,0.6030762983,0.02305767446,48924316.12,97.1855,0.10818
20150811,736187,20920.6,20720.75,20946.93,20582.01,1591786112,97.69944569,105.9258295,364.92,20438.70038,20553.58283,20706.5,20601.195,172.64,176.22,0.8577465632,0.02016529324,36776176.24,97.198,0.10818
20150812,736188,20632.68,20392.77,20703.2,20303.02,1703267328,72.68193638,-41.40931771,417.73,20449.49462,20538.26732,20662.242,20610.181,-127.59,42.67,0.2096795593,-0.006337332619,46294541.19,96.3251,0.10818
20150813,736189,20392.54,20595.55,20633.91,20306.98,1674255488,68.42922185,-13.47161841,326.93,20457.91615,20543.72282,20648.464,20617.453,-18.51,266.66,1.311729268,0.0005005935748,41907030.27,96.3754,0.10818
20150814,736190,20518.36,20519.45,20605.46,20484.67,1394496512,58.24684753,-6.913157485,120.79,20487.98577,20541.41112,20607.442,20610.874,-144.99,216.54,1.066546618,-0.001394775481,45779964.87,96.6024,0.10818
20150817,736193,20600.16,20620.26,20668.87,20541,1065872000,57.64724545,26.46389167,149.42,20517.39962,20548.92054,20569.756,20618.089,-104.3,97.43,0.4747395949,0.004844749775,36810404.17,96.819,0.10818
20150818,736194,20640.59,20554.47,20663.18,20545.25,1130935808,51.27231796,-3.206676066,117.93,20547.19346,20549.44906,20536.5,20621.5,-254.22,-30.77,-0.1494760323,-0.002890745443,24269641.32,97.0017,0.10818
20150819,736195,20467.49,20222.63,20521.97,20218.03,1455495296,19.22184977,-183.8190219,336.44,20552.30346,20518.32343,20502.472,20582.357,-498.12,-325.48,-1.583989963,-0.02138020677,14609756.9,96.4418,0.10818
20150820,736196,20194.26,20033.52,20246.47,20033.29,1478936448,-21.19366633,-236.2633316,213.18,20538.77231,20472.15168,20390.066,20519.265,-359.25,-486.84,-2.372472998,-0.03334401309,1769836.171,95.7787,0.10818
20150821,736197,19711.34,19435.83,19737.54,19435.83,1898941568,-100.2956956,-296.6134567,597.69,20499.25308,20373.45437,20173.342,20390.392,-1159.72,-1178.23,-5.715662029,-0.06597532089,-16632371.59,94.8598,0.10818
20150824,736200,19075.05,18540.68,19154.65,18498.8,2744265984,-232.5352262,-279.0159691,937.03,20420.04385,20198.90443,19757.426,20163.591,-1978.77,-2123.76,-10.27736537,-0.1052119252,-46569584.08,93.5158,0.10818
20150825,736201,18171.66,17806.7,18835.35,17747.5,3355717888,-392.0428331,-227.4869338,1087.85,20310.65077,19971.07544,19207.872,19872.186,-2813.56,-2917.86,-14.07923739,-0.1268130813,-48656225.63,94.0134,0.10818
20150826,736202,17894.29,18376.83,18442.84,17714.3,2467737088,-467.065,-156.9740866,728.54,20215.83769,19819.24254,18838.712,19670.592,-2177.64,-2431.86,-11.68675203,-0.1077281257,-30385516.09,95.34,0.10818
20150827,736203,18680.47,18574.44,18810.05,18486.46,1920573952,-504.7566122,-94.58776347,433.22,20138.175,19700.68992,18546.896,19468.481,-1648.19,-2146.31,-10.35826406,-0.09478860301,-30374844.34,95.7701,0.10818
20150828,736204,18908.73,19136.32,19192.82,18901.09,2051547008,-483.7125293,-49.83316207,618.38,20078.65077,19646.9404,18486.994,19330.168,-897.2,-1256.45,-6.161252248,-0.07196514496,-12959381.97,95.7727,0.10818
20150831,736207,19006.98,18890.48,19019.61,18749.77,1676295040,-481.3237746,-55.04602137,386.55,20015.03346,19574.89655,18556.954,19157.19,-545.35,-1705.07,-8.278827222,-0.08095514017,-26152080.84,95.9885,0.10818
20150901,736208,18763.72,18165.69,18777.47,18165.69,1767900032,-531.7850776,-82.04505037,724.79,19931.01769,19440.68641,18628.752,18918.312,-374.99,-2353.76,-11.47087276,-0.1017147621,-36036169.08,95.32,0.10818
20150902,736209,17861.81,18095.4,18467.44,17857.3,1978854144,-570.8672372,-87.39079234,610.14,19845.11423,19312.56389,18572.466,18705.589,288.7,-2524.86,-12.24455948,-0.0967438573,-37841060.81,95.911,0.10818
20150903,736210,18359.53,18182.39,18481.57,18176.75,1430480896,-588.04218,-69.39923603,386.17,19763.55577,19204.92828,18494.056,18520.476,375.69,-2437.87,-11.82269283,-0.06449120002,-57808568.38,96.4019,0.10818
20150904,736211,18312.13,17792.16,18312.13,17608.17,1711334400,-625.9264551,-94.18207259,703.96,19658.53,19070.37892,18225.224,18356.109,-14.54,-2828.1,-13.71515199,-0.0403717663,-71276760.09,96.2546,0.10818
20150907,736214,17674.82,17860.47,18013.64,17478.72,1646478848,-643.0255714,-100.4559654,534.92,19553.73115,18955.1495,18019.222,18288.088,-516.36,-2694,-13.10663812,0.003010559073,-74926915.45,96.1471,0.10818
20150908,736215,17941.91,17427.08,17962.56,17415.61,1548652544,-683.6668099,-113.0457703,546.95,19433.69154,18809.61907,17871.5,18250.126,-1147.36,-2795.55,-13.8238696,-0.05168192773,-98257165.17,95.8817,0.10818
20150909,736216,17758.13,18770.51,18770.51,17756.76,2017365632,-600.5489562,4.448203044,1343.43,19366.38962,18805.8944,18006.522,18289.494,-365.81,-1263.01,-6.304483685,0.01044564053,-66725050.18,95.8939,0.10818
20150910,736217,18418.64,18299.62,18420.56,17956.15,1726520448,-566.1481425,-17.89705224,814.36,19277.37269,18757.67779,18029.968,18262.012,-590.86,-1136.21,-5.84595564,-0.04372314008,-80847663.96,95.547,0.10818
20150911,736218,18155.71,18264.22,18362.99,18124.35,2014885632,-535.568039,-6.25419613,238.64,19185.05654,18710.68181,18124.38,18174.802,98.53,-276.46,-1.491099571,-0.0331521486,-84644039.86,95.1718,0.10818
20150914,736221,18341.01,17965.7,18344.07,17925.09,1265053184,-529.3194902,-44.98660914,418.98,19078.94654,18639.73116,18145.426,18082.324,-129.7,159,0.892922327,-0.01100921572,-87258530.61,95.258,0.10818
20150915,736222,18082.72,18026.48,18329.57,17995.98,1463679360,-513.5432256,-34.55543047,363.87,18971.93846,18581.32629,18265.306,18068.403,166.01,-350.35,-1.906476797,-0.003808702764,-79514973.77,95.6286,0.10818
20150916,736223,18238.15,18171.6,18291.97,18094.99,1260305280,-483.7540357,-12.97962173,265.49,18873.89423,18542.30474,18145.524,18076.023,744.52,-402.84,-2.168786784,-0.0005934313366,-94169368.49,95.3398,0.10818
20150917,736224,18361.99,18432.27,18468.2,18289.63,1309255936,-434.1078722,63.81356635,296.6,18798.49038,18531.82524,18172.054,18101.011,-338.24,-704.05,-3.67912953,0.0347276814,-89142353.2,94.5509,0.10818
20150918,736225,18275.48,18070.21,18295.9,18069.5,1719873152,-419.1464864,3.354843637,362.77,18701.36192,18487.86188,18133.252,18128.816,-229.41,-820.27,-4.342240112,0.01160694867,-106411374.2,95.1593,0.10818
20150924,736231,17803.41,17571.83,17865.84,17571.83,1679308160,-442.4048138,-139.4480938,498.38,18587.99192,18400.62075,18054.478,18099.952,-599.77,144.75,0.8306038648,0.008237616685,-111379803.7,96.2721,0.10818
20150925,736232,17618.3,17880.51,17880.51,17483.69,1848273664,-430.9614543,-91.39389423,396.82,18482.61692,18351.08639,18025.284,18145.295,-551.76,-890,-4.74148012,-0.0474148012,-87441060.18,96.2585,0.10818
20150928,736235,17811.12,17645.11,17886.49,17562.6,1308489728,-435.8629651,-87.77170319,323.89,18370.71846,18283.85055,17919.986,18032.755,-425.1,-654.51,-3.576631646,-0.03576631646,-82996392.58,95.9687,0.10818
20150929,736236,17359.38,16930.84,17366.95,16901.49,2063070976,-491.7148843,-191.1565673,743.62,18244.11115,18154.9924,17619.7,17895.877,-1139.37,-1333.38,-7.300503389,-0.07300503389,-84650281.1,95.9103,0.10818
20150930,736237,17193.84,17388.15,17460.97,17179.4,1565478656,-493.3893522,-112.0731527,530.13,18142.36615,18081.95979,17483.288,17808.27,-682.06,-577.55,-3.214736971,-0.03214736971,-51487408.42,96.2692,0.10818
20151001,736238,17479.97,17722.42,17831.58,17389.57,1612367360,-462.4131734,-54.64799575,443.43,18076.46577,18047.71791,17513.406,17783.942,-347.79,-243.28,-1.354135937,-0.01686740839,-31385287.64,96.1548,0.10818
20151002,736239,17564.39,17725.13,17775.77,17537.85,1252826752,-432.6582394,-40.1503755,237.92,18045.09846,18016.99525,17482.33,17753.807,-345.08,-240.57,-1.339051637,-0.02456965815,-39265894.12,95.9187,0.10818
20151005,736242,17921,18005.49,18079.46,17869.74,1209064448,-382.0504906,27.5035194,354.33,18052.74423,18015.89951,17554.406,17737.196,-64.72,39.79,0.2214775934,-0.02315395771,-28101829.18,96.0788,0.10818
20151006,736243,18302.41,18186.1,18372.72,18094.85,1475579776,-323.6390579,79.10637166,367.23,18045.40846,18032.10908,17805.458,17712.579,115.89,220.4,1.226782146,0.006372449288,-50283189.02,95.4556,0.10818
20151007,736244,18168.2,18322.98,18379.23,18043.08,1607574272,-263.2677182,79.9393713,336.15,18035.73692,18059.81107,17992.424,17737.856,252.77,357.28,1.988678426,0.04099496916,-35643934.7,95.5902,0.10818
20151008,736245,18310.62,18141.17,18400.69,18121.68,1583201536,-227.4713955,70.99926482,279.01,17997.46192,18067.55954,18076.174,17794.79,70.96,114.69,0.6362307006,0.01436842276,-27977469.99,95.2894,0.10818
20151009,736246,18281.51,18438.67,18438.67,18184.96,1849597440,-173.1013832,92.40558614,297.5,17980.08462,18102.90339,18218.882,17850.606,866.84,267.07,1.469710978,0.0430378113,-24096161.74,94.9041,0.10818
20151013,736250,18335.15,18234.74,18359.71,18223.8,1443259520,-144.79905,80.16375774,214.87,17982.74038,18115.45926,18264.732,17909.569,589.63,164.53,0.9105040838,0.07150636642,-26445978.92,94.7781,0.10818
20151014,736251,18106.66,17891,18126.39,17831.53,1449950208,-148.3955805,18.09551468,403.21,17974.87885,18094.08219,18205.712,18005.585,960.16,-179.21,-0.9917427634,0.02810631044,-24410357.91,93.9143,0.10818
20151015,736252,17804.91,18096.9,18170.67,17758.12,1317196416,-133.0971861,26.05439796,412.55,17971.59077,18094.35055,18160.496,18076.46,708.75,26.69,0.1477016593,0.02069304688,-20801943.18,94.448,0.10818
20151016,736253,18300.83,18291.8,18397.52,18238.78,1295976704,-104.0469091,80.43434242,300.62,17990.80769,18113.15526,18190.622,18133.398,150.63,221.59,1.226272412,0.03097945528,-6962096.656,94.7346,0.10818
20151019,736256,18282.78,18131.23,18314.09,18078.43,1213488640,-92.91000367,46.47693929,235.66,18001.22154,18114.87667,18129.134,18174.008,-307.44,559.4,3.183504507,0.006934995585,-34912283.68,94.9176,0.10818
20151020,736257,18245.54,18207.15,18253.13,18147.98,1188175488,-77.06940822,44.932983,121.9,18031.22423,18123.6646,18123.616,18194.174,-231.52,326.64,1.826793531,0.001156139209,-34825518.47,94.8602,0.10818
20151021,736258,18167.64,18554.28,18605.41,18167.64,1429252224,-36.08911938,111.312779,437.77,18022.90769,18164.67559,18256.272,18230.992,319.54,909.17,5.152532345,0.01246612641,-31364030.74,95.0499,0.10818
20151022,736259,18443.69,18435.87,18579.14,18376.01,1239394688,-13.01659542,119.3691844,203.13,18028.14808,18190.50363,18324.066,18242.281,544.87,1505.03,8.889281335,0.01598514201,-20509191.36,96.366,0.10818
20151023,736260,18762.65,18825.3,18915.64,18746.61,1475433984,36.27414666,241.4597324,479.77,18049.72808,18250.96043,18430.766,18310.694,728.4,1437.15,8.265111585,0.02053778691,-12572960.18,97.0584,0.10818
20151026,736263,19036.13,18947.12,19088.76,18937.45,1217602688,84.19670359,217.7090028,263.46,18087.475,18317.26134,18593.944,18361.539,655.32,805.95,4.442657227,0.03759832629,-15477699.25,96.8048,0.10818
20151027,736264,18961.16,18777.04,18964.99,18760.79,1232809344,107.2157245,127.5228328,204.2,18116.34269,18361.04978,18707.922,18415.769,645.81,338.37,1.835110667,0.04718741612,-31746363.67,96.8792,0.10818
20151028,736265,18826.94,18903.02,18925.51,18815.12,1101506176,134.078425,112.4139887,148.47,18144.47423,18412.66599,18777.67,18516.971,695.87,464.35,2.518348666,0.04264503767,-8561294.51,97.6195,0.10818
20151029,736266,19046.16,18935.71,19080.89,18809.48,1781819264,156.2044903,103.6549799,271.41,18163.83731,18462.47971,18877.638,18600.852,381.43,700.97,3.844145845,0.03400506239,-2585144.926,97.2199,0.10818
20151030,736267,18924.31,19083.1,19202.34,18784.69,1820071552,183.5172253,98.82241256,417.65,18202.79462,18521.5864,18929.198,18679.982,647.23,1192.1,6.663126712,0.04988026054,-7878245.182,96.8961,0.10818
20151102,736270,18827.11,18683.24,18861.11,18641.22,1483195776,170.9270636,34.46256761,441.88,18245.54115,18536.98198,18876.422,18735.183,-142.06,586.34,3.240002431,0.02548219688,-10875852.12,96.9097,0.10818
20151104,736272,18941.32,18926.91,19151.89,18926.91,1570013952,178.5531527,79.26138792,468.65,18285.78731,18574.11799,18906.396,18807.159,149.87,795.68,4.388450204,0.01968784128,7112846.368,97.8856,0.10818
20151105,736273,19029.44,19116.41,19167.09,18995.96,1458861952,197.6100241,92.11691001,240.18,18342.37577,18625.76484,18949.074,18863.372,213.39,909.26,4.993972148,0.0355997805,3723643.431,97.9926,0.10818
20151106,736274,19194.34,19265.6,19294.15,19164.86,1213159936,222.1898519,116.8720622,177.74,18432.17423,18686.70153,19015.052,18946.345,329.89,711.32,3.833724618,0.02285420646,1566035.763,99.1658,0.10818
20151109,736277,19411.51,19642.74,19684.41,19389.74,1688006272,269.0007159,186.199776,418.81,18518.88923,18777.75281,19126.98,19028.089,559.64,1206.87,6.546314332,0.03541359301,6347798.131,99.0496,0.10818
20151110,736278,19457.05,19671.26,19674.05,19457.05,1312038016,304.8854587,171.7301417,217,18593.84462,18862.84873,19324.584,19100.503,988.02,845.96,4.493739808,0.04545819637,14428523.77,99.1696,0.10818
20151111,736279,19602.01,19691.39,19724.12,19602.01,1313375104,331.1316194,152.4171665,122.11,18669.47,18941.75742,19477.48,19191.938,1008.15,744.27,3.928143169,0.04003627982,30218381.42,98.9696,0.10818
20151112,736280,19644.65,19697.77,19725.83,19597.99,1234688128,348.430217,121.4955306,127.84,18734.55769,19013.75862,19593.752,19271.413,770.86,920.73,4.903488516,0.03868762809,27946687.17,98.5095,0.10818
20151113,736281,19495.26,19596.91,19601.49,19388.91,1390611328,349.9667225,73.49329988,308.86,18788.81962,19069.29685,19660.014,19337.533,480.5,693.89,3.670789112,0.02621892941,44211407.02,99.1003,0.10818
20151116,736284,19263.96,19393.69,19451.09,19252.04,1115320448,330.9710306,31.44965986,344.87,18830.00077,19100.19143,19610.204,19368.592,128.09,457.98,2.418604848,0.0366330492,40023177.85,99.3841,0.10818
20151117,736285,19641.67,19630.63,19726.01,19628.84,1454083456,331.217813,84.49448587,332.32,18887.28769,19150.70939,19602.078,19463.331,-12.11,547.53,2.86918792,0.03584805989,49033885,99.6525,0.10818
20151118,736286,19771.86,19649.18,19840,19643.97,1267255808,329.1163711,84.18165831,209.37,18933.84577,19198.18278,19593.636,19535.558,-22.08,965.94,5.170088272,0.02711410858,51708018.15,99.5715,0.10818
20151119,736287,19851.24,19859.81,19959.06,19761.56,1396223104,340.5217215,104.893241,309.88,18996.34846,19261.1949,19626.044,19609.898,168.42,1176.57,6.297462325,0.02992022582,42991168.25,98.9779,0.10818
20151120,736288,19800.2,19879.81,19879.81,19715.74,1097183104,347.1723895,87.78145856,164.07,19072.84115,19320.11062,19682.624,19671.319,182.04,952.9,5.034630587,0.01192516427,49052139.55,99.6025,0.10818
20151124,736292,19875.99,19924.89,19954,19834.76,1338516096,352.0227717,108.3088596,119.24,19143.14846,19377.70866,19788.864,19699.534,531.2,659.29,3.422109875,0.0127293049,62345151.44,99.6308,0.10818
20151125,736293,19856.84,19847.58,19871.75,19786.53,1332284288,345.6440937,83.22950243,138.36,19202.98615,19422.45831,19832.254,19717.166,216.95,204.84,1.042828037,0.007869473256,65235490.91,99.7437,0.10818
20151126,736294,19929.97,19944.41,19992.44,19926.1,1172733184,344.4319204,124.1920939,144.86,19272.72385,19472.168,19891.3,19742.468,295.23,273.15,1.388573991,0.01236637233,55164933.17,99.8394,0.10818
20151127,736295,19994.05,19883.94,19994.05,19831.25,1146350464,334.7332442,88.71540944,162.8,19337.21577,19511.38438,19896.126,19761.085,24.13,192.55,0.9778385376,0.01443526786,47888712.46,100.0768,0.10818
20151130,736298,19857.38,19747.47,19867.95,19707.67,1612377088,312.4334467,20.60974543,176.27,19383.10769,19533.86872,19869.658,19776.141,-132.34,49.7,0.2523128253,0.01791520635,31363427.34,100.2351,0.10818
20151201,736299,19799.08,20012.4,20012.4,19797.55,1330832384,312.5356173,91.35323783,264.93,19443.74346,19579.44313,19887.16,19838.012,132.59,415.49,2.120181192,0.01907667246,51739679.42,99.7855,0.10818
20151202,736300,19957.5,19938.13,20002.12,19926.22,1158614912,303.1293337,86.7964889,86.18,19486.54462,19613.60378,19905.27,19868.762,13.24,544.44,2.80730485,0.01449233203,59898656.11,99.9883,0.10818
20151203,736301,19894.63,19939.9,19967.88,19862.74,1162239360,292.4464696,63.41924377,105.14,19524.72846,19644.67961,19904.368,19897.834,92.32,309.27,1.575446127,0.004016569792,57311393.84,97.8693,0.10818
20151204,736302,19616.52,19504.48,19660.9,19444.54,1341391360,246.0096219,-129.9638596,495.36,19552.70692,19631.32727,19828.476,19862.301,-439.93,-144.7,-0.7364174994,-0.01887995911,57616218.12,98.3092,0.10818
20151207,736305,19710.39,19698.15,19811.51,19677.21,1033324608,222.2734066,-62.39401978,307.03,19583.28885,19637.69134,19818.612,19844.135,-185.79,-161.66,-0.8140057735,-0.0113797366,49754564.98,98.7079,0.10818
20151208,736306,19689.87,19492.6,19764.21,19475.28,1240731904,184.7464754,-147.9909785,288.93,19604.70769,19623.87312,19714.652,19800.906,-254.87,-387.21,-1.947755034,-0.0178853039,50987615.58,98.4238,0.10818
20151209,736307,19391.5,19301.07,19475.4,19260.12,1303407104,137.9609142,-209.9037222,232.48,19613.09115,19593.12996,19587.24,19746.255,-711.33,-578.74,-2.911194825,-0.03225665738,46518151.09,97.343,0.10818
20151210,736308,19070.02,19046.55,19125.06,19025.78,1197078144,79.42976605,-220.4295228,275.29,19627.06462,19541.07473,19408.57,19656.469,-891.58,-878.34,-4.408255202,-0.04211388689,36274149.02,97.9263,0.10818
20151211,736309,19020.75,19230.48,19282.21,19020.75,1657717120,47.33932504,-137.1561133,261.46,19638.74038,19511.49428,19353.77,19591.123,-709.42,-617.1,-3.109195176,-0.02618006256,42885016.65,97.5761,0.10818
20151214,736312,18887.09,18883.42,18911.78,18611.09,1342507264,-6.027935864,-175.339719,619.39,19629.77923,19451.67768,19190.824,19504.718,-621.06,-1060.99,-5.319736207,-0.05641402331,29475234.51,97.6446,0.10818
20151215,736313,18869.04,18565.9,18897.87,18562.51,1378237696,-73.10042876,-154.8749233,335.36,19602.86769,19367.3179,19005.484,19360.068,-1132.25,-1318.04,-6.62866615,-0.06882440831,4065321.694,98.1777,0.10818
20151216,736314,18868.2,19049.91,19054.89,18859.11,1438573696,-86.20656503,-81.44987402,488.99,19580.06654,19337.08858,18955.252,19271.246,-442.69,-697.56,-3.532401872,-0.04463362404,7803788.201,98.3706,0.10818
20151217,736315,19364.57,19353.56,19507.17,19325.15,1526616704,-71.26970239,-4.717743885,457.26,19567.84731,19338.65728,19016.654,19212.612,52.49,-658.84,-3.292158862,-0.00773770949,1750001.757,99.0758,0.10818
20151218,736316,19320.46,18986.8,19869.08,18982.25,1991975936,-88.01204987,-20.89701787,886.83,19540.74769,19305.14707,18967.918,19160.844,-59.75,-951.33,-4.771410358,-0.03611252833,-12394114.69,98.7112,0.10818
20151221,736319,18845.5,18916.02,18979.83,18651.13,1548386432,-105.7725552,-92.45292084,335.67,19510.68038,19268.08735,18974.438,19082.631,-314.46,-1023.88,-5.134830165,-0.02957943014,-16341227.47,98.4536,0.10818
20151222,736320,18927.86,18886.7,18943.46,18824.65,1356651264,-120.8210131,-74.29397304,118.81,19483.36462,19231.76474,19038.598,19022.041,3.28,-617.78,-3.16737488,-0.02146875795,-19389087.38,98.1859,0.10818
20151224,736322,19071.41,18789.69,19071.41,18780.94,1295178496,-138.9729273,-66.02106479,290.47,19460.13385,19189.66239,18986.554,18970.903,-260.22,-702.91,-3.606035111,-0.0134859069,-24019945.08,97.939,0.10818
20151225,736323,18823.91,18769.06,18870.7,18744.44,1226235520,-153.2564734,-76.36707649,126.26,19426.99654,19149.60502,18869.654,18943.154,-584.5,-532.01,-2.756375683,-0.02399420087,-29952824.91,97.8487,0.10818
20151228,736326,18838.91,18873.35,18922.9,18764.54,1022576768,-154.3813432,-54.66836105,158.36,19397.15692,19123.29501,18846.964,18907.441,-113.45,-173.2,-0.9093510373,-0.000533272045,-33052682.35,97.9719,0.10818
20151229,736327,18843.39,18982.23,18991.01,18783.36,968577216,-144.8177358,-26.93763193,207.65,19363.40385,19109.86025,18860.206,18917.322,66.21,-248.25,-1.290919415,0.02193261803,-32065750.21,98.2621,0.10818
20151230,736328,19070.83,19033.71,19113.18,19017.27,1004735680,-131.5678698,33.98835563,130.95,19330.86154,19102.60785,18889.608,18964.103,147.01,150.29,0.7958833728,-0.0008503977184,-34506714.46,98.2344,0.10818
20160104,736333,18818.58,18450.98,18951.12,18394.43,1402093696,-166.1731558,-132.7583231,639.28,19274.17269,19040.54805,18821.866,18904.21,-338.71,-598.93,-3.144004355,-0.04663638111,-46317830.29,98.8466,0.10818
20160105,736334,18398.76,18374,18547.38,18327.52,1322792960,-197.5327028,-180.7309231,219.86,19217.49654,18977.06728,18742.854,18806.254,-395.06,-979.56,-5.061394389,-0.03227505425,-40054164.77,99.3634,0.10818
20160106,736335,18410.57,18191.32,18469.38,18064.3,1421997056,-234.4238271,-187.9189003,405.08,19150.07,18902.23421,18606.448,18726.706,-682.03,-795.48,-4.189647545,-0.03831144184,-36694065.95,99.2229,0.10818
20160107,736336,18139.77,17767.34,18172.04,17767.34,1679857408,-294.4773994,-207.0686734,423.98,19068.66231,18794.14905,18363.47,18611.838,-1214.89,-1148.68,-6.07252477,-0.05926710331,-65366706,98.2844,0.10818
20160108,736337,17562.23,17697.96,17975.31,17509.64,1843411072,-343.7066381,-173.6608747,465.67,18989.835,18689.75009,18096.32,18492.964,-1335.75,-1188.74,-6.294058782,-0.0581026084,-57036835.52,98.3897,0.10818
20160112,736341,17470.93,17218.96,17546.57,17184.78,1783878656,-416.5704959,-182.7721006,513.18,18882.395,18549.67484,17849.916,18335.891,-1232.02,-1570.73,-8.359531211,-0.0825880465,-74464964.87,98.9391,0.10818
20160113,736342,17449.12,17715.63,17717.75,17414.55,1458583808,-429.289923,-112.9174477,498.79,18796.91423,18470.242,17718.242,18230.548,-658.37,-1053.43,-5.612587951,-0.06134152125,-54697878.35,98.9575,0.10818
20160114,736343,17384.93,17240.95,17393.83,16944.41,1782870400,-472.2293041,-134.5647658,771.22,18693.10846,18353.16657,17528.168,18067.308,-950.37,-1632.4,-8.649232913,-0.09173210945,-59467868.86,99.0721,0.10818
20160115,736344,17522.46,17147.11,17597.87,17057.6,1730200320,-507.9755507,-104.2311463,540.27,18602.44038,18238.30404,17404.122,17883.796,-620.23,-1835.12,-9.667568036,-0.09911887908,-63017125.15,98.9195,0.10818
20160118,736347,16826.93,16955.57,17037.26,16665.05,1572090752,-545.4725184,-121.778342,482.06,18496.95654,18116.13889,17255.644,17675.982,-742.39,-2078.14,-10.91820775,-0.08104772755,-52108740.51,99.0998,0.10818
20160119,736348,16902.29,17048.37,17088.31,16812.65,1541592960,-561.2314244,-97.38020401,275.66,18402.94769,18014.44662,17221.526,17535.721,-649.59,-1985.34,-10.43065172,-0.07214705562,-41109487.3,99.1251,0.10818
20160120,736349,17030.28,16416.19,17031.32,16387.61,1777973760,-617.6126593,-118.9308063,660.76,18291.99077,17862.2317,16961.638,17339.94,-802.77,-2034.79,-11.02808631,-0.09758115409,-71368468.06,99.0828,0.10818
20160121,736350,16466.86,16017.26,16734.58,16017.26,2281710592,-686.5711464,-136.2600804,717.32,18175.47962,17686.52011,16716.9,17122.534,-1698.37,-2356.74,-12.82649396,-0.09849983171,-85505858.99,99.0836,0.10818
20160122,736351,16336.72,16958.53,16993.96,16332.45,1867779456,-657.687213,-75.47354057,976.7,18088.09692,17617.18772,16679.184,17041.653,-282.42,-1232.79,-6.776803443,-0.0417805216,-55490774.26,99.5279,0.10818
20160125,736354,17145.81,17110.91,17208.24,16922.21,1569544576,-615.4066701,-30.7742652,286.03,18019.92346,17568.97079,16710.252,16982.948,-36.2,-656.43,-3.694587935,-0.006275059585,-70757742.9,99.2929,0.10818
