Date,Ntime,Open Price,High Price,Low price,Closing Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20080829,733649,4230.6,4368.8,4230.6,4360,111455760,-6.85,-72.03,154.8,4417.12,4354.010948,4307.79,4332.73,76.15,-192.25,-4.223186336,-0.007523247,232785771,77.32,6.11
20080901,733652,4356.1,4365,4281.35,4348.65,82996531,-6.13,-61.46,83.65,4413.87,4353.500381,4310.45,4328.29,21.2,-180.4,-3.98317528,-0.004486923,146718798.8,77.66,9.39
20080902,733653,4358.85,4522.4,4343.1,4504,129292702,6.89,28.34,179.3,4419.31,4367.833678,4343.75,4341.865,168.65,73.3,1.654366127,0.019593694,354873589.7,78.03,9.18
20080904,733655,4512.95,4514.6,4419.45,4447.75,114713208,12.52,31.54,95.15,4416.55,4375.444757,4374.88,4345.065,110.25,54.7,1.245148587,0.036850093,139380133.7,78.94,9.13
20080905,733656,4444.7,4444.7,4328.9,4352.3,108583037,9.18,-26.21,118.85,4408.29,4373.240494,4402.54,4351.91,60.2,-15.95,-0.365134779,0.005709625,-13053867.54,78.88,9.04
20080908,733659,4358.3,4558,4358.3,4482.3,117351175,16.83,49.64,205.7,4406.21,4383.627114,4427,4367.395,268.3,66.55,1.507105248,0.032784508,-18122535.36,79.54,8.72
20080909,733660,4485.15,4497.5,4418.95,4468.7,95544721,21.55,49.67,78.55,4403.17,4391.729293,4451.01,4380.73,108.7,184.85,4.315043711,0.029359769,17005859.55,79.51,8.42
20080910,733661,4467.5,4467.5,4382.35,4400.25,134790277,19.54,21.38,86.35,4392.16,4392.540789,4430.26,4387.005,51.6,72.8,1.682284024,0.024578149,-239453168.7,80.21,9.01
20080911,733662,4397.25,4399.3,4272.75,4290.3,116723061,8.97,-63.75,127.5,4379.06,4382.803571,4398.77,4386.825,-213.7,-45.05,-1.039131789,0.017784304,-355824368.3,79.87,9.07
20080912,733663,4291.6,4323.9,4200.15,4228.45,145748456,-4.35,-128.66,123.75,4364.04,4368.103231,4374,4388.27,-219.3,-109.05,-2.514121037,-0.030172018,-443501839.7,78.94,6.13
20080915,733666,4231.95,4237.25,3955.4,4072.9,147158815,-27.14,-258.16,281.85,4346.14,4339.988638,4292.12,4359.56,-279.4,-219.2,-5.107057152,-0.063410484,-542007350.9,78.49,10.49
20080916,733667,4072.55,4090.1,3919.35,4074.9,159518028,-44.53,-255.82,170.75,4330.24,4314.742101,4213.36,4332.185,-407.4,-139.1,-3.300901756,-0.09527087,-647095816,79.29,13.05
20080917,733668,4074.8,4116.7,3974.6,4008.25,153414046,-62.96,-199.54,142.1,4312.24,4285.552377,4134.96,4282.61,-460.45,-351.75,-8.06766055,-0.098814007,-650645380.8,78.17,10
20080918,733669,4005.25,4050.1,3799.55,4038.15,203882671,-74.3,-191.46,250.55,4293.36,4261.990246,4084.53,4241.65,-362.1,-310.5,-7.140146942,-0.072180227,-597206512.1,78.19,10.47
20080919,733670,4040.8,4262.65,4040.8,4245.25,206052260,-65.82,-56.15,224.5,4291.43,4260.395937,4087.89,4230.945,-45.05,-258.75,-5.744893428,-0.052885795,-325461913.9,76.13,14.44
20080922,733673,4248.95,4303.25,4202.4,4223.05,137082447,-60.19,-20.92,100.85,4286.21,4256.839181,4117.92,4205.02,-5.4,-224.7,-5.051992581,-0.054971244,-306659483.8,76.19,14.71
20080923,733674,4223.9,4224.7,4117.9,4126.9,125527290,-62.77,-60.95,106.8,4275.78,4244.464021,4128.32,4170.84,54,-225.4,-5.178870942,-0.06212147,-389593389,76.72,12.36
20080924,733675,4125.75,4207.95,4115.85,4161.25,156072253,-61.33,-52.71,92.1,4266.97,4236.538876,4158.92,4146.94,86.35,-321.05,-7.162617406,-0.030079482,-394209221.9,77,11.97
20080925,733676,4162.15,4172.6,4077.5,4110.55,217958856,-63.55,-67.25,95.1,4257.89,4224.539935,4173.4,4128.965,102.3,-358.15,-8.014635129,-0.027882557,-430397069,77.01,10.04
20080926,733677,4108.75,4110.7,3970.35,3985.25,133851369,-74.56,-102.91,140.35,4246.46,4201.750418,4121.4,4104.645,-52.9,-415,-9.431282314,-0.021520293,-597870574.3,76.95,11.22
20080929,733680,3990.2,3997.55,3777.3,3850.05,187237452,-93.12,-146.23,220.25,4220.96,4168.25514,4046.8,4082.36,-395.2,-440.25,-10.26152017,-0.055179268,-734067413.6,77.71,14.57
20080930,733681,3848.7,3966.85,3715.05,3921.2,217095428,-100.93,-131.34,251.8,4199.59,4144.726079,4005.66,4066.99,-301.85,-307.25,-7.266255957,-0.021717707,-674797951.6,79.24,12.032
20081001,733682,3921.85,4000.5,3861.25,3950.75,149863209,-103.54,-95.49,139.25,4171.92,4126.252167,3963.56,4061.24,-176.15,-122.15,-2.999091556,-0.021643574,-597420383.5,79.69,17.2
20081003,733684,3953.55,3969.55,3804.85,3818.3,172679745,-114.97,-114.32,164.7,4140.45,4096.923389,3905.11,4039.255,-342.95,-256.6,-6.297087045,-0.100571227,-618698300.7,80.61,15.75
20081006,733687,3817.3,3820.85,3581.6,3602.35,157489980,-139.84,-170.15,239.25,4102.95,4049.821161,3828.53,3974.965,-508.2,-405.9,-10.12661386,-0.146979079,-864551154.9,81.61,11.3
20081007,733688,3606.95,3732.65,3537,3606.6,210246893,-157.39,-166.32,195.65,4059.17,4007.609622,3779.84,3913.32,-378.65,-431.55,-10.68682441,-0.126075262,-857535466.4,81.234,10.75
20081008,733689,3604.4,3604.4,3329.45,3513.65,228575994,-176.77,-193.09,277.15,4011.42,3960.565849,3698.33,3851.995,-336.4,-731.6,-17.23337848,-0.155626314,-1037646499,81.151,10.51
20081010,733691,3502.05,3502.05,3198.95,3279.95,283977364,-208.57,-207.2,314.7,3955.4,3895.745292,3564.17,3763.865,-641.25,-943.1,-22.33220066,-0.202065417,-1167128796,82.41,16.48
20081013,733694,3272.9,3510.2,3272.9,3490.7,195385035,-214.3,-149.34,237.3,3915.42,3857.16955,3498.65,3701.88,-460.05,-636.2,-15.41592963,-0.124095101,-901158034.3,81.85,9.96
20081014,733695,3494.1,3648.25,3491.5,3518.65,177533438,-214.12,-97.59,157.55,3879.93,3824.929592,3481.91,3655.22,-299.65,-642.6,-15.44247522,-0.086076804,-946219985.9,81.56,10.06
20081015,733696,3517.9,3518.5,3324.55,3338.4,163717675,-225.92,-123.13,194.1,3843.21,3778.593441,3428.27,3604.055,-263.95,-772.15,-18.78459087,-0.148627971,-1077731035,82.29,10.13
20081016,733697,3333.85,3333.85,3099.9,3269.3,234077842,-238.1,-139,238.5,3802.93,3730.089304,3379.4,3538.865,-337.3,-715.95,-17.96499592,-0.172486237,-1035861274,82.25,7
20081017,733698,3269.05,3335.95,3046.6,3074.35,194265455,-260.48,-135.49,289.35,3756.23,3667.637941,3338.28,3451.225,-439.3,-775.7,-20.14779029,-0.194838017,-1067935020,82.36,7
20081020,733701,3108.2,3238.4,3058.95,3122.8,186324892,-271.18,-120.6,179.45,3710.46,3615.748614,3264.7,3381.675,-157.15,-798.4,-20.36111394,-0.133121435,-978399801.7,83.08,6.73
20081021,733702,3125.4,3254.85,3117.35,3234.9,225718997,-267.53,-98.12,137.5,3659.95,3579.477317,3207.95,3344.93,-255.8,-715.85,-18.11934443,-0.103061055,-715602613.4,84.729,8.184
20081022,733703,3234.7,3235.75,3051.8,3065.15,171324331,-275.17,-106.04,183.95,3602.05,3530.493763,3153.3,3290.785,-453.5,-753.15,-19.72474661,-0.127645041,-875710725.3,85.34,6.1
20081023,733704,3064.8,3085.1,2917.15,2943.15,234116773,-287.74,-122.87,167.95,3542.86,3474.556262,3088.07,3233.735,-395.25,-659.2,-18.29916582,-0.102684492,-973438090.4,84.83,6.1
20081024,733705,2936.25,2936.25,2525.05,2584,348595400,-322.97,-168.03,418.1,3464,3389.74138,2990,3164.14,-685.3,-1022.6,-28.353574,-0.259747329,-1298830603,86.53,6.07
20081027,733708,2583.75,2585.3,2252.75,2524.2,341552313,-351.66,-190.14,332.55,3384.68,3307.308867,2870.28,3067.49,-550.15,-989.45,-28.16017532,-0.282622597,-1549883953,87.15,9.5
20081028,733709,2526.2,2695.95,2526.2,2684.6,51206468,-357.33,-137.05,171.75,3319.65,3248.003261,2760.22,2984.085,-438.2,-595.35,-18.15119133,-0.19584232,-1466896194,86.15,7.1908
20081029,733710,2685.3,2781.25,2631.9,2697.05,361640496,-356.71,-110.9,149.35,3262,3195.531522,2686.6,2919.95,-537.85,-793.65,-22.73612742,-0.17503747,-1324435529,84.48,11.46
20081031,733712,2696.3,2921.35,2696.3,2885.6,320836935,-337.12,-77.95,225.05,3210.22,3166.014234,2675.09,2881.58,-179.55,-633.05,-17.99127506,-0.061395092,-1114722836,85.59,20.3
20081103,733715,2885.4,3062.05,2885.4,3043.85,240443755,-305.3,-38.74,176.65,3164.88,3154.379545,2767.06,2878.53,100.7,-294.55,-8.823088905,-0.025281798,-780790073.8,86.3,7.05
20081104,733716,3050.25,3152.3,2985,3142.1,304637885,-269.06,-10.3,167.3,3131.07,3153.210065,2890.64,2880.46,558.1,-127.2,-3.890741137,-0.028687131,-495758111.7,84.74,7.61
20081105,733717,3155.75,3240.55,2971,2994.95,305687563,-249.34,-9.7,269.55,3100.7,3138.137677,2952.71,2856.465,470.75,-79.4,-2.582659749,-0.022902631,-558972590.3,84.57,7.53
20081106,733718,2998.45,3007.8,2860.25,2892.65,268176655,-239.2,-42.42,147.55,3065,3114.757899,2991.83,2839.215,208.05,-230.15,-7.369988472,-0.017158487,-813774957.8,86.222,6.35
20081107,733719,2893.25,3010,2860.1,2973,246638152,-222.13,-28.51,149.9,3037.97,3101.257146,3009.31,2842.2,275.95,-261.9,-8.096077158,0.130844265,-713660865.4,86.09,6.31
20081110,733722,2973.3,3161.25,2973.3,3148.25,251108020,-192.24,19.67,188.25,3031.38,3105.732656,3030.19,2898.625,262.65,83.1,2.711123436,0.198221234,-338118430,85.87,7.77
20081111,733723,3147.2,3147.2,2919.45,2938.65,221654127,-183.35,-2.95,228.8,3003.78,3089.820022,2989.5,2940.07,-105.2,-4.5,-0.152897406,0.086451262,-399592324.7,87.04,7.51
20081112,733724,2937.9,2975.2,2794.95,2848.45,250791310,-181.49,-39.19,180.25,2970.27,3066.832401,2960.2,2956.455,-293.65,264.45,10.23413313,0.053151714,-523672704.1,87.43,7.5
20081114,733726,2848,2938.8,2778.8,2810.35,257081847,-181.01,-42.98,160,2943.87,3042.405506,2943.74,2967.785,-184.6,286.15,11.33626496,-0.026077765,-508723481.2,86.32,7.16
20081117,733729,2813.4,2835.7,2694.5,2799.55,251219581,-179.43,-61.77,141.2,2920.38,3019.27641,2909.05,2959.18,-93.1,114.95,4.281829695,-0.080260197,-325277392.7,86.76,7.01
20081118,733730,2802.45,2802.45,2664.3,2683.15,220347375,-185.43,-77.2,138.15,2900.82,2987.264371,2816.03,2923.11,-289.85,-13.9,-0.515377913,-0.146064734,-694888648.2,87.11,6.71
20081119,733731,2682.75,2772.4,2617.9,2635,230509310,-191.86,-84.91,154.5,2876.43,2953.715383,2755.3,2872.4,-513.25,-250.6,-8.684502357,-0.120185646,-793935276.3,87.46,6.5
20081120,733732,2634.2,2634.2,2502.9,2553.15,204791432,-201.24,-118.54,132.1,2842.34,2915.566299,2696.24,2828.22,-385.5,-490.7,-16.12103093,-0.117366429,-768830607,88.22,6.29
20081121,733733,2553.6,2718.6,2539.8,2693.45,281247780,-195.1,-74.15,178.8,2823.76,2894.412366,2672.86,2808.3,-155,-448.65,-14.27866713,-0.0940296,-484264897.2,87.65,6.65
20081124,733736,2690.85,2740.35,2633.8,2708.25,236797126,-186.89,-50.01,106.55,2812.01,2876.682617,2654.6,2781.825,-102.1,-286.7,-9.572780848,-0.139760184,-314876273.3,85.867,7.01
20081125,733737,2708.3,2790.7,2638.2,2654,214273358,-182.66,-50.41,152.5,2815.51,2855.474748,2648.77,2732.4,-145.55,-238.65,-8.250220386,-0.096864206,-406330978.7,84.77,6.74
20081126,733738,2652.45,2762.6,2643.35,2752.25,269948758,-169.42,-49.56,119.25,2826.92,2845.64382,2672.22,2713.76,69.1,-220.75,-7.425159771,-0.033772754,-360166000.1,85.78,6.51
20081128,733740,2745.7,2779,2690.3,2755.1,296322562,-156.89,-43.31,88.7,2830.44,2837.020599,2712.61,2704.425,120.1,-393.15,-12.4878901,-0.019659473,-170850462.7,86.55,6.55
20081201,733743,2755.15,2832.85,2669.5,2682.9,257834565,-151.05,-50.74,163.35,2829.73,2822.342447,2710.5,2691.68,129.75,-255.75,-8.702975856,-0.041667411,-115315059.8,87.05,6.25
20081202,733744,2672.9,2672.9,2570.7,2657.8,261046123,-146.75,-86.72,112.2,2818.34,2806.671738,2700.41,2677.505,-35.65,-190.65,-6.693113799,-0.00944785,144735954.7,86.57,6.2
20081203,733745,2657.5,2693.65,2611.95,2656.45,282545081,-141.82,-71.35,81.7,2798.97,2792.364905,2700.9,2674.835,-51.8,-153.9,-5.47618624,0.008074686,202266765.9,86.7,6.16
20081204,733746,2656.5,2793.8,2646.35,2788,324695285,-125.84,-23.78,147.45,2781.27,2791.9492,2708.05,2690.135,134,-11.55,-0.412566305,0.084236011,444056379.4,86.52,6.15
20081205,733747,2786.65,2821.15,2701.35,2714.4,319248265,-117.76,-15.81,119.8,2767.24,2784.563562,2699.91,2706.26,-37.85,31.25,1.164675847,0.007718096,223069631.6,86.82,6.17
20081208,733750,2714.7,2861.55,2714.7,2784,311403332,-104.54,15.5,147.15,2761.81,2784.509889,2720.13,2715.315,28.9,149,5.654648956,0.027209052,100153176.3,85.51,5.3
20081210,733752,2785.7,2940.15,2785.7,2928.25,370599341,-81.48,88.43,156.15,2759.57,2798.199424,2774.22,2737.315,245.35,375.1,14.69165541,0.093656621,226527557.4,85.45,5.3
20081211,733753,2934.05,2945.3,2861.55,2920.15,352245716,-63.13,129.08,83.75,2748.16,2809.813764,2826.96,2763.93,262.35,226.7,8.416714623,0.057497046,814896.3646,83.63,5.44
20081212,733754,2915.35,2936.8,2812.55,2921.35,284387903,-47.94,129.84,124.25,2747.3,2820.436263,2853.63,2780.84,264.9,213.1,7.868549802,0.056908621,196905770,83.66,5.55
20081215,733757,2917.9,3012.1,2917.9,2981.2,293737834,-30.72,182.08,94.2,2753.94,2835.747095,2906.99,2803.45,193.2,327.2,12.32856066,0.100060378,586584858.9,82.13,6.38
20081216,733758,2983.6,3052.55,2963.3,3041.75,270617321,-12.05,188.34,89.25,2765.51,2855.366419,2958.54,2839.335,327.35,289.5,10.51866655,0.126226679,631686273,80.35,6.57
20081217,733759,3040.45,3076.2,2943.5,2954.35,344614834,-4.25,139.16,132.7,2773.25,2864.793427,2963.76,2868.99,170.35,199.25,7.232042394,0.100834363,174349609.3,78.49,6.62
20081218,733760,2955.35,3072.55,2922.65,3060.75,377032468,10.39,131.08,149.9,2792.13,2883.455958,2991.88,2909.42,132.5,377.85,14.08364084,0.089112146,642422520.6,79.78,6.61
20081219,733761,3063,3106.8,3036.3,3077.5,386314136,23.08,136.11,70.5,2814.25,2901.936343,3023.11,2938.37,157.35,419.7,15.79125593,0.117985378,846333693,81.1,6.62
20081222,733764,3077.25,3110.45,3027.8,3039.3,315828829,29.72,113.59,82.65,2838.56,2915.018596,3034.73,2970.86,117.95,382.85,14.41209132,0.083999605,761810672.2,81.26,6.48
20081223,733765,3039.25,3040,2957.05,2968.65,303129447,28.94,70.71,82.95,2852.32,2920.126349,3020.11,2989.325,-12.55,180.65,6.479555237,0.013608879,528454194.3,81.45,6.27
20081224,733766,2967.4,2968,2900.45,2916.85,380460882,23.87,36.05,68.2,2862.75,2919.814315,3012.61,2988.185,-124.9,202.45,7.458370174,-0.001130079,434024045.8,80.98,6.19
20081226,733768,2919.85,2960.95,2844.8,2857.25,237935397,14.87,10.59,116.15,2872.91,2913.855809,2971.91,2981.895,-97.1,73.25,2.631106322,-0.02194191,377028352.6,81.13,5.84
20081229,733771,2857.15,2931.8,2812.9,2922.2,335171811,12.83,7.13,118.9,2881.41,2914.650494,2940.85,2981.98,-138.55,-6.05,-0.206608042,-0.019790688,686815741.8,81.53,5.67
20081230,733772,2922.55,2999.15,2899.75,2979.5,302749136,15.65,45.76,99.4,2892.63,2920.826637,2928.89,2981.81,-98,59.35,2.032429841,-0.020465193,640291676.6,80.94,5.3
20081231,733773,2979.8,3002.65,2937.35,2959.15,288826411,16.07,44.98,65.3,2906.44,2924.476482,2926.99,2973.55,-80.15,37.8,1.29392233,0.001622087,510285473.7,81.17,5.27
20090101,733774,2963.3,3039.25,2963.3,3033.45,226681072,22.13,70.58,80.1,2925.22,2934.854912,2950.31,2981.46,64.8,52.25,1.75264994,-0.008919383,795951178.3,81.17,5.37
20090102,733775,3034.6,3079.85,3021.8,3046.75,318672508,27.7,94.33,58.05,2944.74,2945.511587,2988.21,2980.06,129.9,5,0.164379058,-0.009991877,636730695.4,81.48,5.15
20090105,733778,3058.75,3131.95,3056.45,3121.45,311929372,37.7,133.59,85.2,2961.41,2962.267626,3028.06,2984.455,264.2,167.1,5.656066478,0.026317897,864373835.2,82.55,4.74
20090106,733779,3121.5,3141.8,3056.1,3112.8,340452916,44.42,127.74,85.7,2981.33,2976.604043,3054.72,2991.805,190.6,52.05,1.700563587,0.04630879,943852797.7,82.78,4.29
20090107,733780,3112.8,3147.2,2888.2,2920.4,686898999,33.82,0.93,259,2988.15,2971.251277,3046.97,2986.98,-59.1,-157.1,-5.104792851,0.001215587,472154406.8,82.17,4.28
20090109,733782,2919.95,2929.85,2810.25,2873,591981660,21.36,-129.05,119.6,2985.39,2961.894012,3014.88,2982.595,-86.15,-166.3,-5.471654657,0.005482074,243398197.9,82.52,4.28
20090112,733785,2868.85,2869.2,2748.55,2773.1,272867140,3.38,-187.58,124.45,2978.04,2943.91363,2960.15,2974.18,-260.35,-195.55,-6.587169252,-0.051023202,-262726311.2,83.2,4.26
20090113,733786,2775,2802.6,2720.8,2744.95,252698258,-12.99,-200,81.8,2969.22,2924.964713,2884.85,2956.455,-301.8,-171.9,-5.893343847,-0.078721262,-163022443.8,84.25,4.26
20090114,733787,2748.4,2853.25,2748.4,2835.3,217953716,-18.46,-124.86,108.3,2961.92,2916.425217,2829.35,2942.035,-286.15,-21.95,-0.768221192,-0.041853235,-129336120.2,84.28,4.25
20090115,733788,2832.3,2832.3,2701.75,2736.7,218127929,-30.4,-142.53,133.55,2946.67,2899.308529,2792.61,2919.79,-376.1,-185.5,-6.347957019,-0.097825908,-631113809.2,84.62,4.28
20090116,733789,2737,2835.65,2724.2,2828.45,229499649,-32.09,-99.2,111.45,2940.37,2892.560098,2783.7,2899.29,-91.95,-151.05,-5.069642557,-0.071650119,-384336210.8,84.04,4.46
20090119,733792,2828.7,2868.2,2819.9,2846.2,328336119,-31.63,-59.3,48.3,2929.65,2888.144851,2798.32,2879.235,-26.8,-112.95,-3.816974469,-0.088180173,-279106866.3,85.03,4.71
20090120,733793,2842.9,2842.9,2758,2796.6,233289325,-34.87,-81.63,88.2,2915.6,2879.426293,2808.65,2846.75,23.5,-236.85,-7.807941453,-0.101580571,-603714949.5,86.13,4.26
20090121,733794,2777.4,2787.3,2690.2,2706.15,220067231,-44.23,-118.13,106.4,2898.94,2862.923789,2782.82,2806.085,-38.8,-340.6,-11.1791253,-0.073363238,-941513972.3,85.46,4.25
20090122,733795,2714.7,2744.85,2681.4,2713.8,229581189,-50.44,-115.8,63.45,2886.2,2848.721524,2778.24,2785.425,-121.5,-407.65,-13.05963575,-0.055412461,-721173327.7,85.56,4.25
20090123,733796,2705.45,2765.55,2661.65,2678.55,211289358,-57.55,-109.22,103.9,2874.29,2832.514712,2748.26,2765.98,-58.15,-434.25,-13.95046261,-0.034095417,-1040981616,85.58,4.25
20090127,733800,2686.05,2777.3,2685.25,2771.35,220453539,-55.06,-74.7,98.75,2869.99,2826.689501,2733.29,2765.805,-57.1,-149.05,-5.103752911,0.009526043,-916148552.3,84.52,4.22
20090128,733801,2771.1,2855.4,2765.6,2849.5,280820341,-46.24,-25.4,89.8,2866.36,2828.86193,2743.87,2776.26,3.3,-23.5,-0.81796032,0.00498333,-525960416.6,84.49,4.21
20090129,733802,2849.35,2873.85,2795.35,2823.95,347987447,-40.85,-17.86,78.5,2858.58,2828.394127,2767.43,2775.125,27.35,50.85,1.83368793,0.030896439,-380559570.2,85.38,4.21
20090130,733803,2824.05,2881,2774.1,2874.8,295045380,-32.1,-6.87,106.9,2854.36,2832.813734,2799.63,2788.935,168.65,129.85,4.730505109,0.016122861,44223114.32,85.84,4.25
20090202,733806,2872.35,2873.45,2760.7,2766.65,235281717,-33.51,-31.71,114.1,2841.02,2826.512426,2817.25,2782.755,52.85,-68.65,-2.421260537,-0.027949547,-48109730.59,85.95,4.25
20090203,733807,2773.5,2831.7,2752.9,2783.9,256264668,-32.85,-35.01,78.8,2827.88,2822.4541,2819.76,2776.525,105.35,47.2,1.724704937,-0.004541229,-197659960,84.88,4.23
20090204,733808,2780.7,2842.2,2780.7,2803.05,204148860,-30.44,-7.46,61.5,2811.96,2820.60609,2810.47,2777.17,31.7,-25.4,-0.898018349,0.034569487,-296925647.9,85.7,4.17
20090205,733809,2802.75,2816.8,2754.85,2780.05,178583516,-30.04,-24.13,61.95,2795.32,2816.743605,2801.69,2784.56,-69.45,-66.15,-2.3241515,0.023830507,-271026653.3,86.09,4.13
20090206,733810,2779.35,2852.5,2778.65,2843.1,187961190,-24.35,62.6,73.85,2791.46,2819.253738,2795.35,2797.49,19.15,46.5,1.662733319,0.057876965,-318142071.4,85.29,4.13
20090209,733813,2843.05,2926.75,2840.15,2919.9,186517519,-13.49,187.72,86.6,2793.8,2828.839096,2826,2821.625,45.1,213.75,7.89867524,0.05087503,-219322823.7,84.88,4.15
20090210,733814,2919.7,2957.4,2891.75,2934.5,302564116,-3.66,203.78,65.65,2801.87,2838.90204,2856.12,2837.94,167.85,220.7,8.132507922,0.028965752,-410159378,85.58,4.15
20090211,733815,2933,2937.5,2877.6,2925.7,243376977,3.38,155.95,59.9,2810.91,2847.168512,2880.65,2845.56,141.8,247.15,9.227007149,0.034778002,-405257946.1,85.71,4.14
20090212,733816,2927.4,2939,2886.55,2893.05,214711779,6.25,124.62,52.45,2813.8,2851.538178,2903.25,2852.47,90,121.7,4.391361611,0.006308221,-35606888.66,86.1,4.13
20090213,733817,2896.95,2969.75,2896.85,2948.35,195741802,12.84,144.7,76.7,2824.38,2860.758351,2924.3,2859.825,168.3,98.85,3.469029654,0.06162769,334793299,86.11,4.13
20090216,733820,2948.25,2953.2,2839.1,2848.5,246055796,9.9,66.28,114.1,2825.38,2859.590889,2910.02,2868.01,5.4,24.55,0.86934967,0.022678603,336235418,86.46,4.13
20090217,733821,2853.85,2854.65,2757.3,2770.5,191473117,1.25,-33.59,97.35,2821.6,2851.106043,2877.22,2866.67,-149.4,-104.3,-3.628078475,-0.011612351,265129323.5,87.76,4.15
20090218,733822,2755.15,2806.5,2736.65,2776.15,214170731,-5.09,-55.78,69.85,2820.58,2843.967372,2847.31,2863.98,-158.35,9.5,0.343375563,-0.001402852,148877814.7,88.14,4.16
20090219,733823,2776.7,2802.15,2767.6,2789.35,174587983,-8.94,-46.07,34.55,2824.74,2838.765717,2826.57,2864.91,-136.35,5.45,0.195768526,-0.01890542,372532899.9,87.5,4.34
20090220,733824,2789.3,2789.3,2709.3,2736.45,154745737,-16.08,-101.09,80.05,2825.87,2829.021363,2784.19,2854.245,-156.6,-66.6,-2.375983304,-0.062827494,81988672.98,86.62,4.34
20090224,733828,2737.25,2746.2,2677.55,2733.9,182727347,-21.69,-136.31,68.65,2828.63,2819.962186,2761.27,2835.645,-214.45,-46.15,-1.660042086,-0.068359175,-45890464.1,86.89,4.14
20090225,733829,2733.45,2789.35,2733.45,2762.5,176810272,-23.56,-84.42,55.9,2828.19,2814.489597,2759.67,2818.445,-86,-80.6,-2.834933699,-0.055781522,173217686.4,87.86,4.12
20090226,733830,2762.2,2797.8,2731.9,2785.65,250274333,-22.91,-65.57,65.9,2825,2811.742968,2761.57,2804.44,15.15,-134.25,-4.597760197,-0.037123451,423756698.6,87.8,4.1
20090227,733831,2785.7,2787.2,2708.45,2763.65,231597805,-23.89,-80.18,78.75,2821.98,2807.162686,2756.43,2791.5,-12.5,-170.85,-5.822116204,-0.062645208,362165784,88.15,4.1
20090302,733834,2764.6,2764.6,2659.55,2674.6,194233262,-31.49,-128.66,105.05,2811.97,2794.537668,2744.06,2764.125,-114.75,-251.1,-8.582561438,-0.061049675,250462776.5,88.91,4.1
20090303,733835,2672.15,2688.5,2611.55,2622.4,217640315,-41.25,-169.13,76.95,2804.76,2778.143604,2721.76,2741.515,-114.05,-270.65,-9.355178791,-0.053456055,-94534593.33,89.07,4.1
20090304,733836,2611.95,2655.7,2611.95,2645.2,202951378,-46.61,-150.55,43.75,2797.83,2765.482309,2698.3,2728.985,-88.7,-303.15,-10.28202215,-0.047169641,-185462088.7,88.48,4.1
20090305,733837,2645.9,2663.9,2564.1,2576.7,247491627,-55.74,-159.33,99.8,2786.51,2747.503041,2656.51,2709.04,-185.8,-271.8,-9.541864139,-0.076236399,-244472297.3,89.1,3.68
20090306,733838,2576.75,2628.1,2539.45,2620.15,242507546,-58.8,-141.06,88.65,2778.51,2735.37418,2627.81,2692.12,-165.5,-150.35,-5.426818264,-0.04250032,-265819574.1,88.59,3.61
20090309,733841,2620.1,2621.25,2555.6,2573.15,166405852,-64.27,-131.88,65.65,2765.02,2719.924258,2607.52,2675.79,-190.5,-203,-7.312284999,-0.058798786,-164255650.8,89.17,3.6
20090312,733844,2574.5,2646.1,2574.5,2617.45,213787846,-64.29,-99.6,72.95,2749.89,2710.164805,2606.53,2664.145,-57.15,-171.9,-6.162726083,-0.052506787,-69834534.64,87.36,3.6
20090313,733845,2616.6,2726.15,2616.6,2719.25,263891931,-55.45,-39.84,109.55,2739.13,2711.030062,2621.34,2659.82,96.85,-17.2,-0.628551591,-0.023836448,103245496.1,87.26,3.73
20090316,733848,2716.05,2781.95,2701.95,2777.25,263151493,-43.27,17.78,80,2731.71,2717.336723,2661.45,2658.98,132.05,43.35,1.585646878,0.00489693,369993770.2,87,4.16
20090317,733849,2776.35,2805.6,2738.7,2757.45,288783952,-34.81,37.52,66.9,2724.93,2721.157035,2688.91,2658.36,180.75,-5.05,-0.18280543,0.030045876,126154146,86.88,4.45
20090318,733850,2757.65,2836.05,2752.25,2794.7,261792179,-24.81,74.37,83.8,2717.25,2728.161127,2733.22,2670.37,174.55,9.05,0.324879292,0.061652413,76380634.08,84.1,4.61
20090319,733851,2797.05,2822.25,2771.35,2807.15,223408426,-15.71,88.15,50.9,2715.18,2735.683876,2771.16,2688.845,234,43.5,1.574005391,0.057691965,52501758.68,83.07,4.84
20090320,733852,2807.35,2816.1,2773.65,2807.05,186838911,-8.4,86.31,42.45,2717.01,2742.48065,2788.72,2705.03,189.6,132.45,4.952142376,0.082061239,80841641.71,83.71,4.99
20090323,733855,2807.25,2949.75,2807.25,2939.9,251175674,8.02,168.49,142.7,2725.19,2761.282493,2821.25,2741.35,220.65,317.5,12.10723002,0.108762203,455272118.5,83.47,4.72
20090324,733856,2923.8,3017.4,2914.5,2938.7,383117195,20.69,194.02,102.9,2732.66,2778.179398,2857.5,2773.205,161.45,293.5,11.09556933,0.124391738,372735047.9,84.1,4.3
20090325,733857,2938.8,2996.5,2923.3,2984.35,383648320,34.03,172,73.2,2745.06,2797.814694,2895.43,2814.325,226.9,407.65,15.82062328,0.122941344,826577156.8,83.77,4.23
20090326,733858,2982.25,3103.35,2982.25,3082.25,416183641,51.9,198.46,121.1,2762.47,2824.903771,2950.45,2860.805,287.55,462.1,17.63639486,0.117771109,1334183733,84.12,4.76
