'Ntime', 'Time', 'Open_Price', 'Closing_Price', 'High_price', 'Low_Price', 'Volume', 'MACD', 'CCI', 'ATR', 'BOLL_MID', 'EMA20', 'MA5', 'MA10', 'MTM6', 'MTM12', 'ROC', 'SMI', 'WVAD', 'US_dollar_Index', 'Interbank_Offered_Rate' 
20081205.0000,733747.0000,8059.2200,7927.3850,8113.6800,7878.0000,1361248032.0000,-299.2714,-82.7913,274.9375,8415.3993,8368.7068,8165.9370,8153.5075,-277.9475,-469.2650,-5.5777,-0.0149,20526314.7658,86.6525,0.6146 
20081208.0000,733750.0000,8337.8300,8526.4275,8570.8350,8292.2425,1518717504.0000,-198.3795,92.4783,288.9675,8426.0135,8339.3959,8192.9745,8222.2875,332.1075,564.2900,7.1243 ,0.0198 ,3600686.4180,85.1075,0.6023 
20081209.0000,733751.0000,8337.8300,8526.4275,8570.8350,8292.2425,1518717504.0000,-198.3795,92.4783,288.9675,8426.0135,8339.3959,8192.9745,8222.2875,332.1075,564.2900,7.1243 ,0.0198 ,3600686.4180,85.1075,0.6023 
20081210.0000,733752.0000,8337.8300,8526.4275,8570.8350,8292.2425,1518717504.0000,-198.3795,92.4783,288.9675,8426.0135,8339.3959,8192.9745,8222.2875,332.1075,564.2900,7.1243 ,0.0198 ,3600686.4180,85.1075,0.6023 
20081211.0000,733753.0000,8337.8300,8526.4275,8570.8350,8292.2425,1518717504.0000,-198.3795,92.4783,288.9675,8426.0135,8339.3959,8192.9745,8222.2875,332.1075,564.2900,7.1243 ,0.0198 ,3600686.4180,85.1075,0.6023 
20081212.0000,733754.0000,8553.8975,8520.2675,8671.6000,8333.6850,1590884320.0000,-83.4109,66.0152,401.4650,8349.1547,8404.0876,8533.4865,8315.3190,378.6000,146.2425,1.7433 ,0.0547 ,2493798.7817,81.1575,0.5994 
20081215.0000,733757.0000,8553.8975,8520.2675,8671.6000,8333.6850,1590884320.0000,-83.4109,66.0152,401.4650,8349.1547,8404.0876,8533.4865,8315.3190,378.6000,146.2425,1.7433 ,0.0547 ,2493798.7817,81.1575,0.5994 
20081216.0000,733758.0000,8553.8975,8520.2675,8671.6000,8333.6850,1590884320.0000,-83.4109,66.0152,401.4650,8349.1547,8404.0876,8533.4865,8315.3190,378.6000,146.2425,1.7433 ,0.0547 ,2493798.7817,81.1575,0.5994 
20081217.0000,733759.0000,8553.8975,8520.2675,8671.6000,8333.6850,1590884320.0000,-83.4109,66.0152,401.4650,8349.1547,8404.0876,8533.4865,8315.3190,378.6000,146.2425,1.7433 ,0.0547 ,2493798.7817,81.1575,0.5994 
20081218.0000,733760.0000,8609.5325,8624.1575,8713.6475,8543.9625,1218508416.0000,-8.7132,66.9179,193.9825,8334.3910,8477.8476,8605.9235,8550.2450,77.9875,593.8875,7.4669 ,0.0344 ,18602816.1625,80.7800,0.6531 
20081219.0000,733761.0000,8609.5325,8624.1575,8713.6475,8543.9625,1218508416.0000,-8.7132,66.9179,193.9825,8334.3910,8477.8476,8605.9235,8550.2450,77.9875,593.8875,7.4669 ,0.0344 ,18602816.1625,80.7800,0.6531 
20081222.0000,733764.0000,8609.5325,8624.1575,8713.6475,8543.9625,1218508416.0000,-8.7132,66.9179,193.9825,8334.3910,8477.8476,8605.9235,8550.2450,77.9875,593.8875,7.4669 ,0.0344 ,18602816.1625,80.7800,0.6531 
20081224.0000,733766.0000,8609.5325,8624.1575,8713.6475,8543.9625,1218508416.0000,-8.7132,66.9179,193.9825,8334.3910,8477.8476,8605.9235,8550.2450,77.9875,593.8875,7.4669 ,0.0344 ,18602816.1625,80.7800,0.6531 
20081225.0000,733767.0000,8654.0600,8736.4375,8740.8725,8621.0175,702496000.0000,30.6801,102.5968,126.3350,8379.3222,8539.5354,8652.7235,8621.6352,88.4250,233.3050,2.8047 ,0.0215 ,37686562.0825,81.1450,0.5217 
20081226.0000,733768.0000,8654.0600,8736.4375,8740.8725,8621.0175,702496000.0000,30.6801,102.5968,126.3350,8379.3222,8539.5354,8652.7235,8621.6352,88.4250,233.3050,2.8047 ,0.0215 ,37686562.0825,81.1450,0.5217 
20081229.0000,733771.0000,8654.0600,8736.4375,8740.8725,8621.0175,702496000.0000,30.6801,102.5968,126.3350,8379.3222,8539.5354,8652.7235,8621.6352,88.4250,233.3050,2.8047 ,0.0215 ,37686562.0825,81.1450,0.5217 
20081230.0000,733772.0000,8654.0600,8736.4375,8740.8725,8621.0175,702496000.0000,30.6801,102.5968,126.3350,8379.3222,8539.5354,8652.7235,8621.6352,88.4250,233.3050,2.8047 ,0.0215 ,37686562.0825,81.1450,0.5217 
20090105.0000,733778.0000,9099.5575,9059.9050,9193.1475,8999.9425,1488241984.0000,114.5627,177.3701,254.0600,8515.7038,8685.9314,8926.4095,8780.7240,409.0825,450.8325,5.2336 ,0.0452 ,27245195.3650,82.2700,0.3642 
20090106.0000,733779.0000,9099.5575,9059.9050,9193.1475,8999.9425,1488241984.0000,114.5627,177.3701,254.0600,8515.7038,8685.9314,8926.4095,8780.7240,409.0825,450.8325,5.2336 ,0.0452 ,27245195.3650,82.2700,0.3642 
20090107.0000,733780.0000,9099.5575,9059.9050,9193.1475,8999.9425,1488241984.0000,114.5627,177.3701,254.0600,8515.7038,8685.9314,8926.4095,8780.7240,409.0825,450.8325,5.2336 ,0.0452 ,27245195.3650,82.2700,0.3642 
20090108.0000,733781.0000,9099.5575,9059.9050,9193.1475,8999.9425,1488241984.0000,114.5627,177.3701,254.0600,8515.7038,8685.9314,8926.4095,8780.7240,409.0825,450.8325,5.2336 ,0.0452 ,27245195.3650,82.2700,0.3642 
20090109.0000,733782.0000,8600.1175,8428.1175,8628.8075,8383.8975,1409282720.0000,57.8110,-93.0068,303.1450,8581.4246,8692.4161,8795.8670,8820.2300,-627.5725,-216.8575,-2.4960,-0.0257,13720452.5355,83.9175,0.3315 
20090113.0000,733786.0000,8600.1175,8428.1175,8628.8075,8383.8975,1409282720.0000,57.8110,-93.0068,303.1450,8581.4246,8692.4161,8795.8670,8820.2300,-627.5725,-216.8575,-2.4960,-0.0257,13720452.5355,83.9175,0.3315 
20090114.0000,733787.0000,8600.1175,8428.1175,8628.8075,8383.8975,1409282720.0000,57.8110,-93.0068,303.1450,8581.4246,8692.4161,8795.8670,8820.2300,-627.5725,-216.8575,-2.4960,-0.0257,13720452.5355,83.9175,0.3315 
20090115.0000,733788.0000,8600.1175,8428.1175,8628.8075,8383.8975,1409282720.0000,57.8110,-93.0068,303.1450,8581.4246,8692.4161,8795.8670,8820.2300,-627.5725,-216.8575,-2.4960,-0.0257,13720452.5355,83.9175,0.3315 
20090116.0000,733789.0000,8145.1400,8113.6075,8208.8075,8020.2675,1295685248.0000,-82.9317,-116.1616,230.3300,8604.9318,8525.2074,8239.8790,8580.6303,-627.3750,-763.7450,-8.5739,-0.1036,-16448595.2615,85.1650,0.3185 
20090119.0000,733792.0000,8145.1400,8113.6075,8208.8075,8020.2675,1295685248.0000,-82.9317,-116.1616,230.3300,8604.9318,8525.2074,8239.8790,8580.6303,-627.3750,-763.7450,-8.5739,-0.1036,-16448595.2615,85.1650,0.3185 
20090120.0000,733793.0000,8145.1400,8113.6075,8208.8075,8020.2675,1295685248.0000,-82.9317,-116.1616,230.3300,8604.9318,8525.2074,8239.8790,8580.6303,-627.3750,-763.7450,-8.5739,-0.1036,-16448595.2615,85.1650,0.3185 
20090121.0000,733794.0000,8145.1400,8113.6075,8208.8075,8020.2675,1295685248.0000,-82.9317,-116.1616,230.3300,8604.9318,8525.2074,8239.8790,8580.6303,-627.3750,-763.7450,-8.5739,-0.1036,-16448595.2615,85.1650,0.3185 
20090122.0000,733795.0000,7862.7175,7885.0500,7984.8650,7752.0625,1324805088.0000,-183.6685,-89.6257,279.3675,8520.8855,8327.9283,7970.7920,8158.1143,-242.0450,-1314.5900,-14.2769,-0.0870,-30380668.9350,85.0350,0.3158 
20090123.0000,733796.0000,7862.7175,7885.0500,7984.8650,7752.0625,1324805088.0000,-183.6685,-89.6257,279.3675,8520.8855,8327.9283,7970.7920,8158.1143,-242.0450,-1314.5900,-14.2769,-0.0870,-30380668.9350,85.0350,0.3158 
20090126.0000,733799.0000,7862.7175,7885.0500,7984.8650,7752.0625,1324805088.0000,-183.6685,-89.6257,279.3675,8520.8855,8327.9283,7970.7920,8158.1143,-242.0450,-1314.5900,-14.2769,-0.0870,-30380668.9350,85.0350,0.3158 
20090127.0000,733800.0000,7862.7175,7885.0500,7984.8650,7752.0625,1324805088.0000,-183.6685,-89.6257,279.3675,8520.8855,8327.9283,7970.7920,8158.1143,-242.0450,-1314.5900,-14.2769,-0.0870,-30380668.9350,85.0350,0.3158 
20090128.0000,733801.0000,8076.2000,8056.3900,8143.9100,7948.3100,1520039392.0000,-171.1574,-29.2300,240.4400,8435.4510,8228.8206,7993.6950,8008.1410,-18.6300,-1092.1450,-11.9316,-0.0107,-30468967.2025,85.4150,0.3129 
20090129.0000,733802.0000,8076.2000,8056.3900,8143.9100,7948.3100,1520039392.0000,-171.1574,-29.2300,240.4400,8435.4510,8228.8206,7993.6950,8008.1410,-18.6300,-1092.1450,-11.9316,-0.0107,-30468967.2025,85.4150,0.3129 
20090130.0000,733803.0000,8076.2000,8056.3900,8143.9100,7948.3100,1520039392.0000,-171.1574,-29.2300,240.4400,8435.4510,8228.8206,7993.6950,8008.1410,-18.6300,-1092.1450,-11.9316,-0.0107,-30468967.2025,85.4150,0.3129 
20090202.0000,733806.0000,8076.2000,8056.3900,8143.9100,7948.3100,1520039392.0000,-171.1574,-29.2300,240.4400,8435.4510,8228.8206,7993.6950,8008.1410,-18.6300,-1092.1450,-11.9316,-0.0107,-30468967.2025,85.4150,0.3129 
20090203.0000,733807.0000,7949.9975,7972.6800,8108.0950,7899.6825,1637763584.0000,-162.7284,4.8456 ,238.8450,8331.2065,8137.8227,7974.0810,7962.7683,-96.3250,-658.8100,-7.5696,0.0158 ,-42803909.7800,85.4900,0.3085 
20090204.0000,733808.0000,7949.9975,7972.6800,8108.0950,7899.6825,1637763584.0000,-162.7284,4.8456 ,238.8450,8331.2065,8137.8227,7974.0810,7962.7683,-96.3250,-658.8100,-7.5696,0.0158 ,-42803909.7800,85.4900,0.3085 
20090205.0000,733809.0000,7949.9975,7972.6800,8108.0950,7899.6825,1637763584.0000,-162.7284,4.8456 ,238.8450,8331.2065,8137.8227,7974.0810,7962.7683,-96.3250,-658.8100,-7.5696,0.0158 ,-42803909.7800,85.4900,0.3085 
20090206.0000,733810.0000,7949.9975,7972.6800,8108.0950,7899.6825,1637763584.0000,-162.7284,4.8456 ,238.8450,8331.2065,8137.8227,7974.0810,7962.7683,-96.3250,-658.8100,-7.5696,0.0158 ,-42803909.7800,85.4900,0.3085 
20090209.0000,733813.0000,7969.2225,7849.9325,8033.1900,7825.5625,1436552032.0000,-145.0267,-38.6959,234.7100,8200.4667,8070.9926,7948.1440,7974.1608,-52.0225,-205.2900,-2.5364,-0.0311,-68844156.5625,85.6675,0.2998 
20090210.0000,733814.0000,7969.2225,7849.9325,8033.1900,7825.5625,1436552032.0000,-145.0267,-38.6959,234.7100,8200.4667,8070.9926,7948.1440,7974.1608,-52.0225,-205.2900,-2.5364,-0.0311,-68844156.5625,85.6675,0.2998 
20090212.0000,733816.0000,7969.2225,7849.9325,8033.1900,7825.5625,1436552032.0000,-145.0267,-38.6959,234.7100,8200.4667,8070.9926,7948.1440,7974.1608,-52.0225,-205.2900,-2.5364,-0.0311,-68844156.5625,85.6675,0.2998 
20090213.0000,733817.0000,7969.2225,7849.9325,8033.1900,7825.5625,1436552032.0000,-145.0267,-38.6959,234.7100,8200.4667,8070.9926,7948.1440,7974.1608,-52.0225,-205.2900,-2.5364,-0.0311,-68844156.5625,85.6675,0.2998 
20090216.0000,733820.0000,7641.7475,7621.9425,7680.7875,7581.8525,1297397952.0000,-173.5170,-141.3320,129.5800,8002.3566,7947.5017,7732.9165,7847.7390,-362.4400,-252.1775,-3.1921,-0.0377,-54180336.6800,87.4650,0.2965 
20090217.0000,733821.0000,7641.7475,7621.9425,7680.7875,7581.8525,1297397952.0000,-173.5170,-141.3320,129.5800,8002.3566,7947.5017,7732.9165,7847.7390,-362.4400,-252.1775,-3.1921,-0.0377,-54180336.6800,87.4650,0.2965 
20090218.0000,733822.0000,7641.7475,7621.9425,7680.7875,7581.8525,1297397952.0000,-173.5170,-141.3320,129.5800,8002.3566,7947.5017,7732.9165,7847.7390,-362.4400,-252.1775,-3.1921,-0.0377,-54180336.6800,87.4650,0.2965 
20090219.0000,733823.0000,7641.7475,7621.9425,7680.7875,7581.8525,1297397952.0000,-173.5170,-141.3320,129.5800,8002.3566,7947.5017,7732.9165,7847.7390,-362.4400,-252.1775,-3.1921,-0.0377,-54180336.6800,87.4650,0.2965 
20090220.0000,733824.0000,7373.3725,7380.5800,7428.4525,7269.3400,1542913696.0000,-219.1376,-128.3381,201.6350,7856.6552,7780.7498,7483.3725,7638.3740,-339.5300,-627.9800,-7.8339,-0.0683,-49704922.2500,87.1750,0.2942 
20090223.0000,733827.0000,7373.3725,7380.5800,7428.4525,7269.3400,1542913696.0000,-219.1376,-128.3381,201.6350,7856.6552,7780.7498,7483.3725,7638.3740,-339.5300,-627.9800,-7.8339,-0.0683,-49704922.2500,87.1750,0.2942 
20090224.0000,733828.0000,7373.3725,7380.5800,7428.4525,7269.3400,1542913696.0000,-219.1376,-128.3381,201.6350,7856.6552,7780.7498,7483.3725,7638.3740,-339.5300,-627.9800,-7.8339,-0.0683,-49704922.2500,87.1750,0.2942 
20090225.0000,733829.0000,7373.3725,7380.5800,7428.4525,7269.3400,1542913696.0000,-219.1376,-128.3381,201.6350,7856.6552,7780.7498,7483.3725,7638.3740,-339.5300,-627.9800,-7.8339,-0.0683,-49704922.2500,87.1750,0.2942 
20090226.0000,733830.0000,7391.5225,7384.0550,7483.0000,7292.7225,1389809504.0000,-212.7902,-76.2823,218.8125,7756.2030,7659.6394,7407.3130,7475.0228,-87.1025,-460.1050,-5.8692,-0.0383,-27976334.7425,88.4825,0.2931 
20090227.0000,733831.0000,7391.5225,7384.0550,7483.0000,7292.7225,1389809504.0000,-212.7902,-76.2823,218.8125,7756.2030,7659.6394,7407.3130,7475.0228,-87.1025,-460.1050,-5.8692,-0.0383,-27976334.7425,88.4825,0.2931 
20090302.0000,733834.0000,7391.5225,7384.0550,7483.0000,7292.7225,1389809504.0000,-212.7902,-76.2823,218.8125,7756.2030,7659.6394,7407.3130,7475.0228,-87.1025,-460.1050,-5.8692,-0.0383,-27976334.7425,88.4825,0.2931 
20090303.0000,733835.0000,7391.5225,7384.0550,7483.0000,7292.7225,1389809504.0000,-212.7902,-76.2823,218.8125,7756.2030,7659.6394,7407.3130,7475.0228,-87.1025,-460.1050,-5.8692,-0.0383,-27976334.7425,88.4825,0.2931 
20090304.0000,733836.0000,7250.5375,7245.8950,7355.7075,7159.0525,1593968736.0000,-211.6227,-82.6931,234.2200,7660.9911,7537.9269,7312.5320,7361.9858,-193.1375,-376.0475,-4.9336,-0.0214,-25934436.4675,88.8350,0.2813 
20090305.0000,733837.0000,7250.5375,7245.8950,7355.7075,7159.0525,1593968736.0000,-211.6227,-82.6931,234.2200,7660.9911,7537.9269,7312.5320,7361.9858,-193.1375,-376.0475,-4.9336,-0.0214,-25934436.4675,88.8350,0.2813 
20090306.0000,733838.0000,7250.5375,7245.8950,7355.7075,7159.0525,1593968736.0000,-211.6227,-82.6931,234.2200,7660.9911,7537.9269,7312.5320,7361.9858,-193.1375,-376.0475,-4.9336,-0.0214,-25934436.4675,88.8350,0.2813 
20090309.0000,733841.0000,7250.5375,7245.8950,7355.7075,7159.0525,1593968736.0000,-211.6227,-82.6931,234.2200,7660.9911,7537.9269,7312.5320,7361.9858,-193.1375,-376.0475,-4.9336,-0.0214,-25934436.4675,88.8350,0.2813 
20090310.0000,733842.0000,7211.6825,7299.6575,7352.7625,7170.5625,1647448064.0000,-198.0526,-18.2058,242.3475,7536.3408,7431.0484,7216.7710,7284.2550,-8.9225,-80.9225,-1.0981,-0.0190,-25226511.2100,87.7175,0.2681 
20090311.0000,733843.0000,7211.6825,7299.6575,7352.7625,7170.5625,1647448064.0000,-198.0526,-18.2058,242.3475,7536.3408,7431.0484,7216.7710,7284.2550,-8.9225,-80.9225,-1.0981,-0.0190,-25226511.2100,87.7175,0.2681 
20090312.0000,733844.0000,7211.6825,7299.6575,7352.7625,7170.5625,1647448064.0000,-198.0526,-18.2058,242.3475,7536.3408,7431.0484,7216.7710,7284.2550,-8.9225,-80.9225,-1.0981,-0.0190,-25226511.2100,87.7175,0.2681 
20090313.0000,733845.0000,7211.6825,7299.6575,7352.7625,7170.5625,1647448064.0000,-198.0526,-18.2058,242.3475,7536.3408,7431.0484,7216.7710,7284.2550,-8.9225,-80.9225,-1.0981,-0.0190,-25226511.2100,87.7175,0.2681 
20090316.0000,733848.0000,7855.5825,7892.8525,7952.5550,7787.9775,1591605728.0000,-51.6816,164.4417,184.7550,7492.8838,7522.4649,7611.6690,7412.4360,720.2950,508.7975,6.9360 ,0.0773 ,22176367.6673,85.2625,0.2510 
20090317.0000,733849.0000,7855.5825,7892.8525,7952.5550,7787.9775,1591605728.0000,-51.6816,164.4417,184.7550,7492.8838,7522.4649,7611.6690,7412.4360,720.2950,508.7975,6.9360 ,0.0773 ,22176367.6673,85.2625,0.2510 
20090318.0000,733850.0000,7855.5825,7892.8525,7952.5550,7787.9775,1591605728.0000,-51.6816,164.4417,184.7550,7492.8838,7522.4649,7611.6690,7412.4360,720.2950,508.7975,6.9360 ,0.0773 ,22176367.6673,85.2625,0.2510 
20090319.0000,733851.0000,7855.5825,7892.8525,7952.5550,7787.9775,1591605728.0000,-51.6816,164.4417,184.7550,7492.8838,7522.4649,7611.6690,7412.4360,720.2950,508.7975,6.9360 ,0.0773 ,22176367.6673,85.2625,0.2510 
20090323.0000,733855.0000,8301.9325,8455.0375,8481.7075,8249.0925,1676524704.0000,131.7901,135.4276,253.0500,7555.3519,7761.2622,8161.3045,7815.0860,656.3550,1268.1375,17.7356,0.1508 ,59123270.7450,83.8650,0.4317 
20090324.0000,733856.0000,8301.9325,8455.0375,8481.7075,8249.0925,1676524704.0000,131.7901,135.4276,253.0500,7555.3519,7761.2622,8161.3045,7815.0860,656.3550,1268.1375,17.7356,0.1508 ,59123270.7450,83.8650,0.4317 
20090325.0000,733857.0000,8301.9325,8455.0375,8481.7075,8249.0925,1676524704.0000,131.7901,135.4276,253.0500,7555.3519,7761.2622,8161.3045,7815.0860,656.3550,1268.1375,17.7356,0.1508 ,59123270.7450,83.8650,0.4317 
20090326.0000,733858.0000,8301.9325,8455.0375,8481.7075,8249.0925,1676524704.0000,131.7901,135.4276,253.0500,7555.3519,7761.2622,8161.3045,7815.0860,656.3550,1268.1375,17.7356,0.1508 ,59123270.7450,83.8650,0.4317 
20090327.0000,733859.0000,8426.5900,8331.1225,8557.4725,8259.0300,1644668640.0000,217.7691,62.4877,298.4425,7689.0871,7984.1479,8448.2255,8239.1295,182.1850,869.1725,11.7303,0.0631 ,62569023.3200,85.4700,0.2930 
20090330.0000,733862.0000,8426.5900,8331.1225,8557.4725,8259.0300,1644668640.0000,217.7691,62.4877,298.4425,7689.0871,7984.1479,8448.2255,8239.1295,182.1850,869.1725,11.7303,0.0631 ,62569023.3200,85.4700,0.2930 
20090331.0000,733863.0000,8426.5900,8331.1225,8557.4725,8259.0300,1644668640.0000,217.7691,62.4877,298.4425,7689.0871,7984.1479,8448.2255,8239.1295,182.1850,869.1725,11.7303,0.0631 ,62569023.3200,85.4700,0.2930 
20090401.0000,733864.0000,8426.5900,8331.1225,8557.4725,8259.0300,1644668640.0000,217.7691,62.4877,298.4425,7689.0871,7984.1479,8448.2255,8239.1295,182.1850,869.1725,11.7303,0.0631 ,62569023.3200,85.4700,0.2930 
20090402.0000,733865.0000,8740.8325,8790.1000,8875.7025,8684.5800,1886191872.0000,266.4616,112.7557,231.2425,7869.1559,8184.9758,8525.6355,8482.0628,195.1950,830.2425,10.4304,0.0579 ,66837883.0250,84.6075,0.2300 
20090403.0000,733866.0000,8740.8325,8790.1000,8875.7025,8684.5800,1886191872.0000,266.4616,112.7557,231.2425,7869.1559,8184.9758,8525.6355,8482.0628,195.1950,830.2425,10.4304,0.0579 ,66837883.0250,84.6075,0.2300 
20090406.0000,733869.0000,8740.8325,8790.1000,8875.7025,8684.5800,1886191872.0000,266.4616,112.7557,231.2425,7869.1559,8184.9758,8525.6355,8482.0628,195.1950,830.2425,10.4304,0.0579 ,66837883.0250,84.6075,0.2300 
20090407.0000,733870.0000,8740.8325,8790.1000,8875.7025,8684.5800,1886191872.0000,266.4616,112.7557,231.2425,7869.1559,8184.9758,8525.6355,8482.0628,195.1950,830.2425,10.4304,0.0579 ,66837883.0250,84.6075,0.2300 
20090408.0000,733871.0000,8845.8675,8849.9025,8944.9375,8741.4500,1890136864.0000,295.7247,88.2277,237.6025,8090.6713,8392.0919,8805.2760,8626.6685,495.5775,567.4575,6.8854 ,0.0500 ,53724306.7125,85.2425,0.2109 
20090409.0000,733872.0000,8845.8675,8849.9025,8944.9375,8741.4500,1890136864.0000,295.7247,88.2277,237.6025,8090.6713,8392.0919,8805.2760,8626.6685,495.5775,567.4575,6.8854 ,0.0500 ,53724306.7125,85.2425,0.2109 
20090410.0000,733873.0000,8845.8675,8849.9025,8944.9375,8741.4500,1890136864.0000,295.7247,88.2277,237.6025,8090.6713,8392.0919,8805.2760,8626.6685,495.5775,567.4575,6.8854 ,0.0500 ,53724306.7125,85.2425,0.2109 
20090413.0000,733876.0000,8845.8675,8849.9025,8944.9375,8741.4500,1890136864.0000,295.7247,88.2277,237.6025,8090.6713,8392.0919,8805.2760,8626.6685,495.5775,567.4575,6.8854 ,0.0500 ,53724306.7125,85.2425,0.2109 
20090414.0000,733877.0000,8859.0850,8812.1200,8936.3975,8746.5500,1743485248.0000,273.7488,46.7126,220.2300,8341.5039,8542.4552,8851.7440,8810.5063,38.6800,409.8925,4.9696 ,0.0161 ,41501722.7350,85.2000,0.2055 
20090415.0000,733878.0000,8859.0850,8812.1200,8936.3975,8746.5500,1743485248.0000,273.7488,46.7126,220.2300,8341.5039,8542.4552,8851.7440,8810.5063,38.6800,409.8925,4.9696 ,0.0161 ,41501722.7350,85.2000,0.2055 
20090416.0000,733879.0000,8859.0850,8812.1200,8936.3975,8746.5500,1743485248.0000,273.7488,46.7126,220.2300,8341.5039,8542.4552,8851.7440,8810.5063,38.6800,409.8925,4.9696 ,0.0161 ,41501722.7350,85.2000,0.2055 
20090417.0000,733880.0000,8859.0850,8812.1200,8936.3975,8746.5500,1743485248.0000,273.7488,46.7126,220.2300,8341.5039,8542.4552,8851.7440,8810.5063,38.6800,409.8925,4.9696 ,0.0161 ,41501722.7350,85.2000,0.2055 
20090420.0000,733883.0000,8814.0375,8802.5975,8849.8350,8689.3875,1811254880.0000,224.1856,-36.1931,191.1125,8561.9674,8633.4263,8817.9650,8836.3433,-65.9475,139.0025,1.6661 ,-0.0026,10569275.0951,86.2175,0.1984 
20090421.0000,733884.0000,8814.0375,8802.5975,8849.8350,8689.3875,1811254880.0000,224.1856,-36.1931,191.1125,8561.9674,8633.4263,8817.9650,8836.3433,-65.9475,139.0025,1.6661 ,-0.0026,10569275.0951,86.2175,0.1984 
20090422.0000,733885.0000,8814.0375,8802.5975,8849.8350,8689.3875,1811254880.0000,224.1856,-36.1931,191.1125,8561.9674,8633.4263,8817.9650,8836.3433,-65.9475,139.0025,1.6661 ,-0.0026,10569275.0951,86.2175,0.1984 
20090423.0000,733886.0000,8814.0375,8802.5975,8849.8350,8689.3875,1811254880.0000,224.1856,-36.1931,191.1125,8561.9674,8633.4263,8817.9650,8836.3433,-65.9475,139.0025,1.6661 ,-0.0026,10569275.0951,86.2175,0.1984 
20090424.0000,733887.0000,8727.2925,8689.0900,8836.6925,8613.1625,1772210432.0000,153.4448,-78.0923,253.9500,8677.9563,8661.2949,8737.2065,8778.9593,-139.6325,-140.3750,-1.5558,-0.0144,-36043402.2875,85.1175,0.1952 
20090427.0000,733890.0000,8727.2925,8689.0900,8836.6925,8613.1625,1772210432.0000,153.4448,-78.0923,253.9500,8677.9563,8661.2949,8737.2065,8778.9593,-139.6325,-140.3750,-1.5558,-0.0144,-36043402.2875,85.1175,0.1952 
20090428.0000,733891.0000,8727.2925,8689.0900,8836.6925,8613.1625,1772210432.0000,153.4448,-78.0923,253.9500,8677.9563,8661.2949,8737.2065,8778.9593,-139.6325,-140.3750,-1.5558,-0.0144,-36043402.2875,85.1175,0.1952 
20090430.0000,733893.0000,8727.2925,8689.0900,8836.6925,8613.1625,1772210432.0000,153.4448,-78.0923,253.9500,8677.9563,8661.2949,8737.2065,8778.9593,-139.6325,-140.3750,-1.5558,-0.0144,-36043402.2875,85.1175,0.1952 
20090501.0000,733894.0000,9190.8275,9311.9700,9342.8400,9154.8900,2111442944.0000,192.9566,200.4625,218.6350,8768.5524,8792.8743,8966.9620,8864.9493,676.1950,510.4550,5.8185 ,0.0525 ,12716254.0000,83.3950,0.1946 
20090507.0000,733900.0000,9190.8275,9311.9700,9342.8400,9154.8900,2111442944.0000,192.9566,200.4625,218.6350,8768.5524,8792.8743,8966.9620,8864.9493,676.1950,510.4550,5.8185 ,0.0525 ,12716254.0000,83.3950,0.1946 
